names,places,addresses,times,teles,titles,descs
Plateau,阿比让,"Abidjan, Ivory Coast",,,介绍,这是个繁忙的商业区，有很多漂亮的现代建筑，还可以在这里品尝当地美食。
Banco National Park,阿比让,"Autoroute Nord | Espace écotouristique du Banco situé près de la Station Serviec Shell., Abidjan, Ivory Coast",今日09:00开放,+225 59 82 72 77,介绍->开放时间,这是一个位于阿比让的公园，这是一片原始森林，风景优美，森林里栖息着丰富的动物群。->全年 9:00-17:00
Lighthouse Grand Bassam,阿比让,"6749+383, Grand-Bassam, Côte d'Ivoire",8:00-18:00开放,,介绍->开放时间,这是一座历史悠久的灯塔，其建筑风格独特，具有浓郁的欧洲殖民时期的特色，人们不仅可以在这里欣赏到美丽的海景和壮观的日落，还可以了解到科特迪瓦的历史和文化。->全年 8:00-18:00
Musée des Civilisations de C?...,阿比让,"| Le Plateau, Abidjan, Cote d'Ivoire",,,介绍,该博物馆内部布局合理，藏品丰富，主要有新石器时代的工具、科特迪瓦各地的面具和小雕像等。
阿比让动物园,阿比让,"Rte du Zoo, Abidjan, 科特迪瓦",今日09:00开放,+225 27 20 2 39530,介绍->开放时间,该动物园拥有各种各样的动物，包括狮子、老虎、大象等。除了观赏动物，游客还可以参加各种各样的活动，如骑马、骑骆驼、乘坐小火车等，这是一个非常适合家庭和朋友一起游玩的地方。->全年 周二-周四 9:00-19:00 周五-周日 9:00-21:00
Plateau Mosque,阿比让,"Av. Crosson Duplessis, Abidjan, Côte d'Ivoire",,,介绍,该建筑的顶部有一座高约65米的尖塔，里面有圆形剧场，还有图书馆，它的外观非常漂亮。
Ivoire Golf Club,阿比让,"Boulevard de France | Cocody, Abidjan, Ivory Coast",,,景点介绍,
Alizee Club,阿比让,"Rue Alex Fleming, Abidjan, Ivory Coast",,,景点介绍,
International Club & Paintball...,阿比让,"Route de Dabou | Yopougon-Attié, Abidjan, Ivory Coast",今日09:30开放,+225 58 31 32 91,开放时间,全年 周一-周五 09:30-17:00 周六-周日 09:30-18:30；暂无
Dream Zone Virtual Reality,阿比让,"Rue du canal, Abidjan, Ivory Coast",,,景点介绍,
