names,places,addresses,times,teles,titles,descs
哥伦比亚中心,西雅图,"701 5th Ave, Seattle, WA 98104, USA",,+1 206-386-5151,介绍->开放时间,哥伦比亚中心是美国西雅图市中心的一座摩天大楼，1985年建成，以76层304米的高度成为西雅图较高的建筑，比知名的太空针塔还要高。大楼侧面有三个几何形凹面顶部次第错开，因此看起来像是三座紧挨着的高度不一的建筑。在大楼73层设有观景平台，可以360度俯瞰西雅图这座适合宜居的城市是怎样的恬静美丽，还有尽头处的天际线，雪山的轮廓依稀可辨。->营业状态变更频繁，建议提前咨询景区。原营业时间：5:30-20:00
西雅图儿童博物馆,西雅图,"305 Harrison St, Seattle, WA 98109",今日10:00开放,+1-206-441-1768,介绍->开放时间,美国西雅图儿童博物馆与太平洋科学中心相邻，是一个适合年龄较小儿童的活动场所，吸引着很多的孩子。它的展品朴实无华，没有高科技带给人的震撼，也没有展示深奥的科学知识。它的特点就是从身边的科学入手，让孩子们从认识身边的事物开始，体验生活，了解社会。儿童博物馆把许多公共场所和设施缩小了，以便适应孩子们的身材，使他们在短时间内能有更多的实际体验。->全年 周三-周日 10:00-17:00；具体开放时间以景区现场公示为准。
西雅图艺术博物馆,西雅图,"1300 1st Ave, Seattle, WA 98101, USA",今日10:00开放,+1 206-654-3100,介绍->开放时间->必看贴士,"西雅图艺术博物馆简称为SAM，展品多达2万，涵盖了中世纪、文艺复兴时期以及巴洛克时期欧美的艺术品，以及西北地区印地安文化的展示，还可以看到来自印度的古老文物和非洲原始文明的大规模收藏。
有名标志
在博物馆外有一个三层高的巨大钢塑，是一个手拿榔头的工人在夜以继日地工作，由Jonathon Borofsky设计，象征着辛劳的工人->全年 周三-周日 10:00-17:00->1. 博物馆会派发免费的讲解器，喜欢艺术的朋友可以细细品味。
2. 不定期会有各种展览，可以下载博物馆APP或者关注官网，查看近期展览。
3. 饮品和背包不准带入馆内，可以在入口处寄存。
4. 大部分展品都可以拍照，但是不准使用三脚架，禁止开闪光灯，也禁止录像摄影，前去参观的朋友还要注意一下。->1. 博物馆会派发免费的讲解器，喜欢艺术的朋友可以细细品味。
2. 不定期会有各种展览，可以下载博物馆APP或者关注官网，查看近期展览。
3. 饮品和背包不准带入馆内，可以在入口处寄存。
4. 大部分展品都可以拍照，但是不准使用三脚架，禁止开闪光灯，也禁止录像摄影，前去参观的朋友还要注意一下。"
斯诺夸尔米瀑布,西雅图,"6501 Railroad Ave SE,Snoqualmie, Washington, 98024",,+1-425-3262563,介绍->开放时间->必看贴士,"斯诺夸尔米瀑布是华盛顿州很受欢迎的景点，80多米高的瀑布水流湍急寒气逼人，斯诺夸尔米在印第安语中意为“月亮”，他们视斯诺夸尔米河为生命的源泉。北美知名的蜜月度假酒店Salish Lodge & Spa也位于此，更添浪漫氛围。->具体营业状态以当天开放情况为准。->1. 停车场到观赏区的距离只有大约100米，对携家人一起出游的人来说，提供了很多方便。
2. 瀑布位于山区，气温较低，尤其是瀑布附近。->1. 停车场到观赏区的距离只有大约100米，对携家人一起出游的人来说，提供了很多方便。
2. 瀑布位于山区，气温较低，尤其是瀑布附近。"
先民广场,西雅图,"Pioneer Square, Seattle, WA 98104, USA",,+1-206-6670687,介绍->开放时间->必看贴士,"先民广场作为西雅图的发源地，是西雅图古老的街区。1851年至今，依然保留了因19世纪淘金热而繁荣的街景，红砖复古的建筑、铸满花纹的铁柱和42层高的史密斯塔，无不诉说着这里悠久的历史，如今也是艺术爱好者的天堂。
地下城之旅
百年前的西雅图刚刚兴起时，地下的旧城区埋藏着不少传闻轶事。久负盛名的地下城之旅由讲解团带领，时长约75分钟，从19世纪90年代被复建的Doc Maynard's Public House出发，穿过历史悠久的先民广场，在Rogues Gallery结束。穿梭在地下城的各个街区，你或许也会随之回到那个动荡的年代。->全年 全天开放->1. 这里也是电影《晚秋》的取景地，电影迷们一定不要错过。
2. 复古浪漫的背景，成为很多人婚礼拍摄的选择，西装白纱也成了这里的一道风景线。->1. 这里也是电影《晚秋》的取景地，电影迷们一定不要错过。
2. 复古浪漫的背景，成为很多人婚礼拍摄的选择，西装白纱也成了这里的一道风景线。"
水上飞机,西雅图,"1325 Fairview Ave E, Seattle, WA 98102, USA",今日08:00开放,+1 206-329-9638,介绍->开放时间,人们乘坐水上飞机，可以从高处俯瞰城市风光，体验空中游览的乐趣。->全年 周一-周六 08:00-20:00 周日 09:00-20:00
联合湖公园,西雅图,"860 Terry Ave N, Seattle, WA 98109, USA",今日04:00开放,+1 206-684-4075,介绍->开放时间->必看贴士,联合湖横跨西雅图，因电影《西雅图夜未眠》中的船屋而闻名，每年的“联合湖木舟节”可以欣赏到上百艘精致的木舟，独立日还会有烟火表演。湖的南面就是景点聚集的西雅图市区，而北侧紧邻费尔蒙特区和大学城。->全年 04:00-23:30->可以搭乘从太空针塔开始的Ride The Ducks水陆之旅，途经联合湖，90分钟的旅程让你饱览西雅图重要景点。->可以搭乘从太空针塔开始的Ride The Ducks水陆之旅，途经联合湖，90分钟的旅程让你饱览西雅图重要景点。
渔人码头,西雅图,"3919 18th Ave W, Seattle, WA 98119 USA.",,+1-206-7873395,介绍->开放时间,渔人码头位于华盛顿州西雅图的鲑鱼湾，由西雅图港运营，80多年来一直为渔船和游艇提供淡水系泊设施。在渔人码头附近的任何一家餐厅用餐，品尝各种鱼类美食。->全年 周一-周五 08:00-16:30
翠湖,西雅图,"7201 East Green Lake Dr N, Seattle, WA 98115, USA",00:00-23:59开放,+1 206-684-4075,介绍->开放时间,翠湖湖水清澈，绿树倒映在水中，看起来就像绿色的湖。生态环境很好，有很多野鸭生活在这里，这里是鸟类的天堂，成千上万的野鸭、天鹅、海鸥等各种鸟类在这里栖息。很受当地人和旅客欢迎的公园之一、常年开放。适合野餐、划船、遛狗、约会或者在这散步。->全年 00:00-23:59
西雅图中心,西雅图,"305 Harrison St, Seattle, WA 98109, USA",今日07:00开放,+1 206-684-7200,介绍->开放时间->必看贴士,西雅图中心是西雅图1962年举办世界博览会的地方，当时以“迎接21世纪”为主题建造了众多展馆，如今已被改建成集科教与娱乐为一体的各个场馆设施。->全年 07:00-21:00；具体营业状态以当天开放情况为准->西雅图City Pass包含太空针塔、西雅图水族馆、Argosy海湾之旅、太平洋科学中心（或奇胡利玻璃艺术园，2选1）以及EMP音乐体验博物馆（或林地公园动物园，2选1），位于西雅图中心的景点几乎全部囊括在City Pass中，一并游览很方便。->西雅图City Pass包含太空针塔、西雅图水族馆、Argosy海湾之旅、太平洋科学中心（或奇胡利玻璃艺术园，2选1）以及EMP音乐体验博物馆（或林地公园动物园，2选1），位于西雅图中心的景点几乎全部囊括在City Pass中，一并游览很方便。
