names,places,addresses,times,teles,titles,descs
惠特尼美国艺术博物馆,纽约,"99 Gansevoort St, New York, NY 10014, USA",今日10:30开放,+1-212-570-3600,介绍->开放时间->优待政策->服务设施->必看贴士,"惠特尼美国艺术博物馆于1931年建立于格林威治村，目前场馆坐落于高线公园起点和哈德逊河旁。惠特尼女士致力于保护和发展美国本土艺术和艺术家，目前馆藏包括20世纪至21世纪3000多位美国艺术家的21000余件艺术作品。->全年 周五 10:30-22:00 周一,周三-周四,周六-周日 10:30-18:00 周二；具体营业状态以当天开放情况为准->儿童：18周岁（含）以下，免费->餐厅：博物馆设有两家餐厅Untitled美国菜、饮料等Floor Eight咖啡、沙拉、简餐等，博物馆开放时间开放更多信息请参照：https://www.whitney.org/visit/dining
纪念品商店：博物馆设有纪念品商店和网上商城，您可登入官网了解详情：https://shop.whitney.org/->请勿使用闪光灯拍照。->请勿使用闪光灯拍照。"
Circle Line布鲁克林游船,纽约,"83 North River Piers West 43nd Street and, 12th Ave, New York, NY 10036",,+1 212-563-3200,介绍->开放时间->服务设施->必看贴士,"纽约必去之地，一定有受欢迎的自由女神像！成立于1945年的环线观光邮轮公司（CircleLineSightseeingCruises）作为纽约港专注于水上观光的邮轮公司，提供受美国本地人欢迎的水上游览产品，用宽敞平稳的船只保证了游客在邮轮行驶中的舒适度。凭借在哈德逊河超过70年的经验，这次我们将把您带到距离自由女神像约三十米的水面，从近距离欣赏高大的自由女神和她手中明亮的火炬。满足您从角度与她合影的愿望，陆地上可找不到这样的视角哦！除了环线观光邮轮，纽约市没有其他观光邮轮能更近距离地看到高大的自由女神和她手中明亮的火炬。我们将把您带到自由女神像面前仅100英尺的水面，让您有机会从在陆地上找不到的角度与她合影。跟随我们的导游，您还能了解到女神不为人知的一面。比如您是否了解她的身体是以艺术家巴托尔迪的情妇为原型，而她的脸则参照了他母亲的面貌？下次您与朋友交流时，便可向他们介绍这些女神背后的故事了。环线观光与纽约历史协会一起准备了丰富又有趣的讲解，提供包括中文在内的八种语言内容。另外，我们将为您展示海港沿岸的各个景点和地标，让您一下船便可自诩为地道的纽约客。->每条线路时间都不同，具体营业状态以当天开放情况为准。->卫生间：设有卫生间->此线路游船可在以下2个码头上船，中城出发：Pier 83, West 42nd Street (and 12th Avenue); New York, NY 10036；下城出发：Pier16, 89 South Street, New York, NY 10038。->此线路游船可在以下2个码头上船，中城出发：Pier 83, West 42nd Street (and 12th Avenue); New York, NY 10036；下城出发：Pier16, 89 South Street, New York, NY 10038。"
川普大楼,纽约,"725 5th Ave, New York, NY 10022, USA",今日08:00开放,+1-212-7157290,介绍->开放时间,川普大楼位于繁华的第五大道旁，金色的大楼非常醒目。这里因为川普当选美国总统后，成为了纽约很新很热门的拍照打卡景点。->全年 08:00-22:00；具体营业状态以当天开放情况为准
华盛顿广场公园,纽约,"Washington Square, New York, NY 10012, USA",今日06:00开放,+1-212-6399675,介绍->开放时间,华盛顿广场公园较吸引眼球的便是石拱门，这个场景出现在众多美国影视剧中。公园内的大型喷泉周围经常会有艺术家在此表演或创作，因毗邻纽约大学，这里也是不少大学活动的举办地。->全年 06:00-00:00；具体营业状态以当天开放情况为准
布莱恩特公园,纽约,"New York, NY 10018, USA",今日07:00开放,+1-212-7684242,介绍->开放时间,布莱恩特公园坐落在曼哈顿市中心的中央地带，可谓是闹市中的绿洲，与时代广场和周边商业区熙熙攘攘的街道形成了鲜明对比。布莱恩公园位于第五大道和第六大道、40街和42街之间，公园南部是纽约公共图书馆（New York Public Library）。布莱恩特公园每年都要举办一系列广受欢迎的活动，包括户外电影放映，布莱恩特公园百老汇以及冰上表演。布莱恩特公园建于1884年，为纪念诗人及编辑威廉·克林·布莱恩特。->2023年10月1日-2023年10月31日 07:00-22:00；2023年11月1日-2023年12月31日 周一-周三 07:00-22:00 周四-周日 07:00-00:00；2023年1月1日-2023年4月30日 07:00-22:00；2023年5月1日-2023年9月30日 07:00-23:00；除夕夜，公园提前关闭，通常在下午 4 点之前，具体营业状态以当天开放情况为准
M&M巧克力世界,纽约,"1600 Broadway, New York, NY 10019, USA",今日10:00开放,+1-212-2953850,介绍->开放时间,"去纽约肯定要去时代广场走一圈，去时代广场肯定要去M&M巧克力世界走一圈。印有M&M造型的产品五花八门，从常见的玩具到型号齐全的各种服装。M&M's是美国的一种巧克力豆品牌。2004年，M&M's 被评为美国较受喜爱的广告标志。M&M's的广告语“只溶在口，不融在手”也被广告周刊评为2004全美广告名句。1941年，M&M's 牛奶巧克力正式诞生。由玛氏公司及好时公司一同打造。


M&M's原来只有褐色。1960年增加了红、黄和绿色。由于对人工合成色素苋菜红的可能致癌的健康顾虑，红色在1976年被取消，橘色被增加以取代红色。尽管M&M's并没有使用这种色素，但红色糖衣的糖果还是被取代，以移除消费者的疑虑。1987年，大众已忘记对红色色素的恐慌，因此红色被恢复。1995年，由消费者投票增加了蓝色。目前M&M's有6种颜色：红、橘、黄、绿、褐与蓝色（花生核仁的糖果有相同的颜色）。少数其他颜色只在特定节日发行。在美国，包括：黑色在万圣节贩售。棕褐色在感恩节前1至2个月贩售。粉红色在情人节贩售。粉色糖果（粉红色、粉绿色、粉蓝色）在复活节贩售。->全年 10:00-22:00；具体营业状态以当天开放情况为准"
曼哈顿悬日,纽约,Manhattan,,,介绍->开放时间,"曼哈顿悬日每年出现两次，是纽约曼哈顿每年都会发生的一种自然现象。悬日的出现源自于曼哈顿街道的棋盘式布局。在每年的5月28日和7月12日（或者13日），落日的余晖将洒满曼哈顿的所有的东西向街道，呈现一幅壮观的景象，时间长达15分钟。
如果届时身处曼哈顿将会惊奇地发现，你身后长长的影子正好与街心的双黄线平行，也就是说太阳是正对着曼哈顿东西向的街道落下的。不少行人停下脚步，开车的人纷纷下车，他们拿起手中的相机或手机，记录下这一轮悬日和它的壮丽。->具体营业状态以当天开放情况为准"
百老汇剧院,纽约,"1681 Broadway, New York, NY 10019, USA",,+1-212-2396200,介绍->开放时间->服务设施,百老汇剧院的前身是“大都会演奏厅”，一度因经营不善而陆续变成滚轮溜冰场和展览场等，直至1887年才改建成为现在的百老汇剧院。百老汇剧院是百老汇剧院区中的一个剧院，有500多个座位。主要演出过的音乐剧有《狮子王》、《悲惨世界》等，深受广大观众的喜爱。->票务服务时间：上午 9 点至晚上 9 点，具体开放时间以演出场次安排为准。->卫生间：剧院设有卫生间
摩根图书馆及博物馆,纽约,"225 Madison Ave, New York, NY 10016, USA",今日10:30开放,+1-212-6850008,介绍->开放时间->必看贴士,"摩根图书馆及博物馆原属于美国著名金融家摩根，是一座带有文艺复兴时期艺术特色的私人图书馆，于1924年对公众开放。摩根同时也是一位收藏家，这里展出的珍贵书籍、手稿、素描、版画和文物都是他的珍藏。->全年 周二-周四,周六-周日 10:30-17:00 周五 10:30-19:00 周一；Morgan 在平安夜下午 4 点和除夕夜 5 点关门。 周一、感恩节、圣诞节和元旦闭馆。 具体营业状态以当天开放情况为准。->图书馆及博物馆每周五19:00-21:00可免费参观。->图书馆及博物馆每周五19:00-21:00可免费参观。"
金门大桥,旧金山,"Lincoln Boulevard, near Doyle Drive and Fort Point, San Francisco, CA 94129",,+1-415-9215858,介绍->开放时间->优待政策->必看贴士,"金门大桥是世界较大的单孔吊桥之一，被视为旧金山的象征。2.7公里的长度，贯穿了整个旧金山湾和太平洋的金门海峡，更是连接旧金山和北边城市的重要交通枢纽。与此同时，《猩球崛起》、《X战警》等美国电影均在此取景拍摄过。
1. 较好的观景点
桥身南侧的尖兵堡Fort Point。
靠近莎萨利托的观景点Vista Point。
大桥北岸靠西的瞭望台Battery Spencer。


2. 拍摄建议
大桥北侧钢架适合拍摄大桥全景，鲜艳的橙色即便在大雾天也无法抵挡它的风采。
大桥南侧由于角度和高度的问题，更加适合拍摄水面与桥身等局部特写。
如果时间充裕的话，不妨租上一辆单车一路骑行，感受大桥不一样的美。->具体营业状态以当天开放情况为准->儿童：4周岁及以下，免费
补充说明：在不超过游轮客容量的前提下，可由至少一名付费成人陪同免费参与行程，请自行在出发地点与工作人员兑换免费儿童船票->1. 金门大桥的收费站不接受现金购票，如果自驾，建议提前在网上购买金门大桥的电子车辆通行票。
2. 电动自行车或小型摩托车不能在步行道上行驶，只可在步行道上推行。
3. 禁止穿直排轮鞋、滑板和四轮溜冰鞋上桥，不允许宠物上桥（除导盲犬外），手推车也不许进入步行道。->1. 金门大桥的收费站不接受现金购票，如果自驾，建议提前在网上购买金门大桥的电子车辆通行票。
2. 电动自行车或小型摩托车不能在步行道上行驶，只可在步行道上推行。
3. 禁止穿直排轮鞋、滑板和四轮溜冰鞋上桥，不允许宠物上桥（除导盲犬外），手推车也不许进入步行道。"
