names,places,addresses,times,teles,titles,descs
德吉玛广场,马拉喀什,"Rue El Ksour, 38, Marrakech 40000, Morocco، Marrakech 40000摩洛哥",今日10:30开放,+212-674-747464,介绍->开放时间,广场位于马拉喀什的老城区，既是市民广场也是市场。因为每到夜幕降临，这里便热闹起来，各种食肆、货摊搭满整个广场，耍蛇和各种传统的演奏表演吸引很多游客，广场四周则有一些两三层小楼作为餐厅或咖啡吧。->全年 10:30-00:00；具体营业状态以当天开放情况为准
马洛雷勒花园,马拉喀什,Rue Yves Saint Laurent ، Marrakesh 40090,08:00-18:30开放（18:00停止入园）,+212-5242-98686,介绍->开放时间,这里曾是法国艺术家Jacques Majorelle亲手建造的私人别墅，后又被法国时装大师伊夫.圣.罗兰（Yves Saint Laurent）买下并在此居住数载。现在开放成为马拉喀什的人气景点，园内遍布珍奇植物，环绕着一座蓝色的别墅，还有伊芙圣罗兰的墓碑和一个小咖啡馆。->全年 08:00-18:30（18:00停止入园）；具体营业状态以当天开放情况为准
巴伊亚宫,马拉喀什,"Avenue Imam El Ghazali, Marrakech 40000",08:00-17:00开放,+212-674-747464,介绍->开放时间,巴伊亚宫是位于马拉喀什的一座典雅宫殿，由当时一位达官修建，建于十九世纪末，如今是当地现存较完整的古迹。这里的建筑布满了雕花和马赛克拼贴瓷砖，整体精美而优雅，非常值得参观。->全年 08:00-17:00；具体营业状态以当天开放情况为准
库图比亚清真寺,马拉喀什,"Medina Jamaa El Fena, Marrakech 40000, Morocco",,+212-5244-33407,介绍->开放时间,"该寺是马拉喀什的标志建筑，也是马拉喀什旧城的中心和至高点。
建于1195年，是当年建造拉巴特的哈桑塔的建筑师雅库布·埃勒·曼苏尔主持修造的，以纪念击败西班牙人的胜利。->全年 周一-周五 08:00-20:00 周六-周日；具体营业状态以当天开放情况为准。"
巴迪皇宫,马拉喀什,"Ksibat Nhass, Marrakesh 40000, Morocco",今日09:00开放,,介绍->开放时间,巴迪皇宫是摩洛哥古老的皇宫，宫内的房间数量多达三百个，后来的国王在修建新皇宫时从这里拆走了不少建材，使这座皇宫变成了断壁残垣。如今相关部门正在对此进行修缮，能参观的部分只有一些空房间。->全年 09:00-17:00
伊夫.圣罗兰博物馆,马拉喀什,"Rue Yves St Laurent, Marrakech 40000摩洛哥",今日10:00开放（17:30停止入园）,+212-5242-98686,介绍->开放时间,"2017年秋季时尚界较瞩目的盛事，无疑是两座伊夫.圣罗兰博物馆将分别于10月3日和10月19日在法国巴黎和摩洛哥马拉喀什双双开幕。马拉喀什的这座博物馆位于马约尔花园附近的圣罗兰路，面积达4000平方米，它不仅仅是一座博物馆，而是一座巨大的艺术中心。包含了400平方米的长期展厅，150平方米的临时展厅、以名人一生的挚爱Pierre Berge命名的大礼堂、以先生巴黎工作室命名的餐厅Le Studio Café，以及书店、图书馆。建筑灵感来源于伊夫圣罗兰先生设计稿里的布料图纹，外墙采用马拉喀什才有的赤陶土砖，层叠砌筑成立方体的织物肌理，应了那句：“线条之优雅首先取决于其结构的纯洁和精致。”->全年 周一-周二,周四-周日 10:00-18:00（17:30停止入园） 周三；该博物馆将于 2023 年 1 月 30 日星期一至 2023 年 3 月 3 日星期五关闭，以准备新展览，并将于 2023 年 3 月 4 日星期五上午 10 点重新向公众开放。"
马拉喀什博物馆,马拉喀什,马拉喀什,今日09:30开放,+212-5244-41893,介绍->开放时间,"马拉喀什博物馆的前身是一座宫殿，当时是为了抵御外敌入侵而建立的，是安达卢西亚时期的建筑。
现在的博物馆主要展览摩洛哥艺术，你可以看到名人画作，雕刻和柏柏尔人与阿拉伯人的文化作品。->全年 09:30-18:00"
梅纳拉花园,马拉喀什,"Les Jardin De La، Marrakech 40000, Morocco",08:00-19:00开放,+212 5244-33407,介绍->开放时间->必看贴士,"敖德萨歌剧院不仅是乌克兰很美丽的剧院，在东欧也是少有的建筑。于19世纪初由奥地利建筑师设计，带有浓烈的维也纳巴洛克色彩。剧院外形古朴而内部富丽堂皇，从四周的墙壁到楼柱都饰有金碧辉煌的古典雕塑梅纳拉花园坐落在马拉喀什城区的西部，花园不大，是当地人消遣时光的地方。园内布满郁郁葱葱的树木，中央的一池水据说是阿特拉斯山上下来的圣水，很多鱼儿游到池边等待游客喂食。
梅纳拉花园是由阿蒙哈德的统治者阿卜杜勒在十二世纪（公元1130年）时主持修建的。“梅纳拉”得名于其建筑的绿色小金字塔形屋顶，这种穹顶在当地语中被称为“menzeh”。梅纳拉花园中的凉亭建于16世纪的萨阿迪王朝，->全年 08:00-19:00；具体营业状态以当天开放情况为准->1.进入花园不远，有提供骑骆驼和拍摄的小摊，如果不打算体验的话，尽量也不要拍摄小摊和骆驼，以防引起对方不满。
2.有兴趣的话，可以带一些面包屑来喂食池中的鱼。->1.进入花园不远，有提供骑骆驼和拍摄的小摊，如果不打算体验的话，尽量也不要拍摄小摊和骆驼，以防引起对方不满。
2.有兴趣的话，可以带一些面包屑来喂食池中的鱼。"
阿格诺门,马拉喀什,"Bab Agnaou, Marrakech 40000, Morocco",,,介绍->开放时间,"阿格诺门在马拉喀什麦地那地区王宫附近，伫立在红绿相间的砂岩上，据说为昔日苏丹前往王宫所使用的门户。
阿格诺门看上去十分精美，是马拉喀什市区内十九座门之一，正好路过的话可以一看。->全年 全天开放"
萨第安墓,马拉喀什,"Rue de la Kasbah, Marrakech 40000, Morocco",今日09:00开放,+212 5244-33407,介绍->开放时间,"萨第安墓位于马拉喀什，是沙丁王朝的墓穴。该墓区大约葬有60多名皇室成员。
萨第安墓的建筑工艺非常值得一提，体现了阿拉伯工匠的技巧，你可以看到木雕天花板的精美，就冲了建筑本身，都值得一看。
萨第安墓的陵墓中十分闻名的是十二列室。其中包括了苏丹的儿子艾哈迈德-曼苏尔之墓。石碑是在雪松木基础上精心制作的，纪念碑是以意大利卡拉拉大理石制成。主墓穴之外是花园和墓主人的士兵及仆人的坟墓。->全年 09:00-15:00"
