names,places,addresses,times,teles,titles,descs
Olympic Tower/Olympic Stadium'...,蒙特利尔,"3200 Viau St., 蒙特利尔, 魁北克 H1V 3N7, 加拿大",,,介绍,Olympic Tower/Olympic Stadium's Observatory位于加拿大蒙特利尔，是1972年蒙特利尔奥运会的主场，也是当地的地标性建筑。
野生动物园,蒙特利尔,"850 Route 202, 海明福德, QC, 加拿大",,+1-450-247-2727,介绍->开放时间,Parc Safari是位于加拿大魁北克省的一座野生动物园，建于1972年，现在有500种动物，如斑马、非洲象、单峰驼骆驼、大羚羊、犀牛、角马等。这座公园有专门的可驾车进入的区域，是一大特色。可以近距离接触和投喂动物，呆萌的斑马、霸道的驯鹿、自带WiFi的长颈鹿都会为在你车边等你喂食，十分有趣。猛兽区有可步行的玻璃通道，可以看到狮子、老虎在你头顶上走来走去。->全年（夏季） 10:00-18:30（17:00停止入园）；全年（春秋季） 10:00-16:30（15:00停止入园）；景区内不同区域开放时间有所不同，具体营业状态以官网为准+https://parcsafari.com/tarifs-horaire/
Clock Tower,蒙特利尔,加拿大魁北克省蒙特利尔,今日06:00开放,+1 514-496-7678,介绍->开放时间,Clock Tower矗立在码头附近，由主楼、塔楼和幕墙组成，该建筑有优雅的轮廓和精美的图案，非常漂亮。->全年 06:00-22:00
贝尔中心,蒙特利尔,"1909 Avenue des Canadiens-de-Montréal Montreal, QC H3C 5L2",,+1 514-932-2582,介绍->开放时间,贝尔中心是国家冰上曲棍球联盟（NHL）蒙特利尔加拿大人队的主场，位于加拿大魁北克蒙特利尔市的市中心地铁Lucien L'Allier处。->全年 周一-周五 12:00-18:00
Rue Ste. Catherine,蒙特利尔,"Westmount, 蒙特利尔, 魁北克, 加拿大",,,介绍->开放时间,圣凯瑟琳街是魁北克省的一个主要街道。许多全球性的零售商和获奖的餐馆和户外小贩在街上一字排开。街道的氛围是熙熙攘攘的，让你感受到魁北克的伟大。圣凯瑟琳街高楼林立，是为居民和游客服务的主要商业区。每年7月，这条街都会关闭机动车交通，并举办加拿大较大的户外零售博览会。当地商人与旅游商人一起，每年接待超过30万的游客。->具体营业状态以当天开放情况为准
Mont (Mount) Royal Cemetery,蒙特利尔,"1297 Chemin de la Foret | Outremont, 蒙特利尔, 魁北克 H2V 2P9, 加拿大",今日09:00开放,514 279 7358,介绍->开放时间,Mont (Mount) Royal Cemetery位于蒙特利尔，里面有雕像和纪念碑，还种植了大量的绿植，景色格外迷人，很多人喜欢在此散步骑行。->全年 周六-周日 09:00-17:00 周一-周五 08:00-17:00
蒙特利尔银行,蒙特利尔,"Rue Saint-Jacques, 蒙特利尔, 魁北克, 加拿大",,+1 514-877-7373,介绍->开放时间,"蒙特利尔银行是加拿大第四大银行。蒙银于1817年成立，是加拿大历史较悠久的银行，现时在加拿大国内和全球各地共拥有1,100多家分行。


该行目前也以夏理斯银行的名义营运在芝加哥和美国其他地区的业务。 蒙银的法定总部位于蒙特利尔，但其实际行政总部已于1977年迁至多伦多的加拿大广场。 2010年12月蒙特利尔银行旗下哈里斯金融集团斥资41亿美元收购了Marshall & Ilsley Corp及其两家银行子公司M&I Marshall & Ilsley Bank of Milwaukee和M&I Bank of Mayville。


M&I总部位于美国威斯康辛州的密尔沃基，是该州较大的银行，拥有519亿美元资产。该行在威斯康辛州拥有190多家办事处，并在印第安那与明尼苏达等其它州拥有业务。->全年 周一-周五 09:00-17:00"
圣保罗大街,蒙特利尔,"Rue St-Paul, 蒙特利尔, 魁北克, 加拿大",,,介绍,这条街有很多的古典建筑，有画廊、餐馆、咖啡店和商店等店铺，可以很好的体会当地特色的生活方式。
圣卡特琳娜大道,蒙特利尔,Sainte-Catherine Street,,,介绍->开放时间,圣卡特琳娜大街号称是蒙特利尔的“第五大道”，所以，很多活动都会在这条街上举行。有“地下城”，麦吉尔大学，教堂等景点。->全年 全天开放
蒙特利尔天文馆,蒙特利尔,1000 St-Jacques Street, 周二-周四：9:30-17:00,+1-514-8724530,介绍->开放时间,"蒙特利尔天文馆建成于1964年，是坐落在加拿大魁北克省蒙特利尔的一座公共天文馆，早年也叫做“Dow Planetarium”，是加拿大境内现存古老的天文馆，同时也是加国较大的天文馆。该馆在2011年10月为了筹备在蒙特利尔东端新建的一所天文馆而短暂关闭过。
来到蒙特利尔天文馆，这里将为你揭开宇宙奇观的天文馆，除了各种星体摄影作品外，更有可让参观者与其中的电脑化展品，并加播特别效果的星体电影等。->周一：12:30-17:00； 周二-周四：9:30-17:00； 周五：9:30-16:30，19:00-21:30； 周六-周日：12:30-16:30，19:00-21:30； 9月-1月周末闭馆。"
