names,places,addresses,times,teles,titles,descs
芝加哥熊队主场,芝加哥,"Chicago, IL, USA",,+1-312-2357000,介绍->开放时间,"芝加哥熊队是芝加哥闻名的橄榄球队，该队在1920年时名叫斯塔利，这是当时赞助他们的一个淀粉加工企业的名字，当时球队位于伊利诺伊斯州的德卡特，也是美国职业橄榄球协会的发起人之一。球队在1921年的时候迁往芝加哥，更名为芝加哥斯塔利队。
位于博物馆区的Soldier Field是芝加哥熊队的主场，外观呈现飞碟的形状。在没有体育比赛的时候，它也会被用于一些大型演唱会的场地。美国人对橄榄球的热爱程度几近狂热，即使在冬天的比赛日，也会有大批球迷前去为球队加油。->具体营业状态以当天开放情况为准"
芝加哥麦考密克展览中心,芝加哥,"2301 S King Dr, Chicago, IL 60616, USA",今日06:00开放,+1 312-791-7000,介绍->开放时间,"MPEA管理的芝加哥麦考密克会展中心是北美重要的大型会展中心，它每年吸引四百多万商家和参观者前来洽商参观。麦考密克会展中心由三个具有较新水平的展馆构成，分别是南馆、北馆和湖畔中心（以前被称为东馆）。这些展馆总展览面积达220多万平方英尺，是全美较大的会展中心。


今天的麦考密克的会展中心萌芽于20世纪40年代末，芝加哥论坛的前拥有者Robert R McCormick上校之手。随着1948年、1949年大型铁路展览会的成功召开，McCormick上校认为芝加哥需要一个永久性的会展中心并主持修建。1955年，伊利诺伊州创办了城市展览和展会管理局（也就是当局的前身）来监督它的建设和运作。会展中心于1960年启用，并以McCormick上校的名字命名。成功使用7年之后，最初的麦考密克会展中心于1967年毁于大火。
麦考密克会展中心还拥有芝加哥较大的舞厅和Arie Crown歌剧院。各个展馆之间由占地50，000平方英尺的Grand Concourse休闲广场联结起来，里面有许多零售商店和各种休闲设施。北馆占地700，000多平方英尺，可独立使用或与其他展厅联和使用。有29个会议厅、服务区及其它设施。湖畔中心主要用于举办中型贸易展销会和过去麦考密克会展中心不能承办的展会。南馆拥有840，000平方英尺的展区和170，000平方英尺的会议区。->全年 06:00-22:00"
北大街海滩,芝加哥,"1600 North Lake Shore Drive, Chicago, IL 60613",今日10:00开放,312 747 0832,介绍->开放时间,北大街沙滩位于芝加哥林肯公园内，这里有着一流的沙滩排球场地，也是芝加哥人晒太阳的首选之地。喜爱运动的朋友可以来这里体验下，有各式运动器材提供。->全年 10:00-15:00；11:00-19:00（出于安全考虑，游泳必须在救生员的陪护下进行）。
Washington Square Park,芝加哥,"901 N Clark St, Chicago, IL 60610美国",今日06:00开放,+1 312-742-7895,介绍->开放时间,在美国经常可以见到的华盛顿广场，它建立的初衷是作为公开的演讲场所，现在也是备受游客亲睐的旅游景点，它的名字来源于美国第一任总统华盛顿。在公园的西侧，矗立着一座纪念碑，上面铸有“芝加哥第一言论自由论坛”的字样。->全年 06:00-23:00
立兽纪念碑,芝加哥,"100 W Randolph St, Chicago, IL 60601, USA",,+1 312-742-7529,介绍->开放时间,这座雕塑是由白色玻璃纤维所制成，芝加哥当地人把它叫做“扭曲的史努比”，据说表达了一棵树，一只站着的野兽，一个入口和一个建筑的形式。->全年 全天开放
水楼,芝加哥,"225 N. Columbus Drive, Chicago, Illinois",今日10:00开放,+1 312-278-2782,介绍->开放时间,Aqua大楼是迄今为止由女性建筑师领导的事务所设计的较高的建筑物。这幢外表呈波浪形的建筑物，带来了摩天楼设计的新方式。Aqua有“水”的意思，整个建筑看起来像一个巨型雕塑。同时大厦强有力的形体犹如石灰岩层，体现了那种塑造大湖区域的地质力量，建筑立面是玻璃幕和每层略有不同的波浪形阳台的组合，产生出水面涟漪的效果。阳台从玻璃幕墙伸出，可达3.7米远。->全年 周一-周五 09:00-18:00 周日 11:00-17:00 周六 10:00-17:00
蒙特利尔老城,蒙特利尔,"Old Montreal, Montreal, QC, Canada",,,介绍->开放时间,"老城区是蒙城旅游的主要景点，东西以贝里街和麦吉尔街为界，南北以胜圣劳伦斯河与圣杰克街为界的一个区域，位于圣劳伦斯河畔，很多景区汇聚与此，300年前这里曾是繁忙的港口，如今以旅游业为主。
游荡在旧城区繁忙的港湾口，装扮华丽，披着鲜花的观光马车，不时驶过精妙绝伦的法国景观和古老城堡间，清脆的马蹄声洒着一路铃声，踏出了满街的喜色和春意，仿佛要唤回欧洲人闲情逸致，诗一样的古老风情。
漫步街头，闪烁、跳跃、变幻、翻移的光芒，让人迷惑，让人晕眩。各种的文化活动或艺术节日至今还吸引了世界各地的爱好者。每年总有超过百万的爵士乐迷涌入这个城市聆听一千多个乐团的表演。到了八月还有蒙特利尔国际电影节。
此外还有各式各样的节日：啤酒节，法国音乐节，国际美食节等。 无论是精巧细致、优美华丽，还是雄伟壮观、气势磅礴，每一个建筑设计，都是一件精美的艺术品，总令人百看不厌，赞叹不已，给人以无限美的享受。->具体营业状态以当天开放情况为准"
蒙特利尔圣母大教堂,蒙特利尔,"110 Notre Dame Street W, Montreal, QC H2Y 1T1",今日09:00开放,+1-514-8422925,介绍->开放时间->必看贴士,"该教堂建于1829年，它位于老城区德拉姆广场（Place d’Armes）对面，是蒙特利尔市的标志。这座新哥特式罗马天主教的宗教圣殿，其建筑风格与巴黎的圣母院可称为姐妹篇，但其实较为奇特壮观的是它内部金碧辉煌的装饰与众多的艺术收藏品。


走近教堂，正面是三扇高耸的拱门，每个门上都有一个一座雕像，其中中间那一座是在群星环绕下的圣母雕像。教堂正门的两侧分别是70米高的双塔，西塔上挂有一座北美古老的巨钟。整个教堂的外观非常的宏伟壮观，庄严肃穆。->全年 周一-周五 09:00-16:30 周六 09:00-16:00 周日 12:30-16:00；大教堂将于2023年6月3日、7月15日、8月12日和12月9日的下午 1:30 提前关门；具体营业状态以当天开放情况为准->席琳迪翁的婚礼是在后面的小教堂举行的，那里一般不对外开放。->席琳迪翁的婚礼是在后面的小教堂举行的，那里一般不对外开放。"
皇家山公园,蒙特利尔,"1260 Chem. Remembrance, Montréal, QC H3H 1A2",今日06:00开放,+1-514-8438240,介绍->开放时间,"皇家山公园坐落于市区中心海拔两百三十三公尺的皇家山坡顶，是市内较大和较好的公园，皇家山公园辟建于1876年，由世界知名设计师奥姆斯特德所设计，全园满覆绿树，小鸟啾啾，调皮的松鼠跳跃其间。


从卡迪亚龙克（Kondiaronk）等几座瞭望台俯望，市区林立的高楼大厦、纵横交错的街道、圣劳伦斯河秀丽的姿容，都可一览无遗。公园上部有马车作交通工具，一九三二年所建筑的观景山庄是观赏市区的较美角度，从水平方向眺望，可以看到帷幕大厦玻璃映现出的朵朵云彩，高耸的办公大厦像是钢筋水泥筑成的峭壁；波光粼粼的圣劳伦斯河上，一座座大型的金属拱桥，两岸车辆川流不息。


喷泉公园是皇家山地区较为主要的绿地，公园占地四十公顷，园内有两座人工湖，湖畔枫树围绕红黄枫叶惹人心醉，是蒙特利尔较美的赏枫胜地。沿着湖边还有散步道和单车道，很适合野餐。->全年 06:00-00:00；具体营业状态以当天开放情况为准"
蒙特利尔地下城,蒙特利尔,"747 Rue du Square-Victoria # 247, Montreal, QC H2Y 3Y9",,+1-514-3989769,介绍->开放时间,"蒙特利尔地下城它兴建起源于1962年，当初只是一座地下购物中心，然而发展至今，它已变成一个巨型的消费购物中心。
整个地下城总共连结2个巴士总站、10个地铁车站、1200家办公室、1615家住户、7家大饭店、1600家商店、2家百货公司、200家餐厅、40家银行、30家电影院、3家展览中心、1间教堂，以及奥林匹克公园、蒙特利尔大学、魁北克大学蒙城校区等。->全年 周一-周五 08:00-18:00 周六-周日；具体营业状态以当天开放情况为准"
