names,places,addresses,times,teles,titles,descs
Water World,达累斯萨拉姆,"Mtongani, Dar es Salaam, Tanzania",,+255 22 264 7627,开放时间,暂无
Petite Park,达累斯萨拉姆,"19 Ocean Road, Dar es Salaam, Tanzania",,,景点介绍,
Nyumba ya Sanaa,达累斯萨拉姆,"Ohio Street, Dar es Salaam, Tanzania",08:30-17:00开放,,开放时间,全年 周一-周六 08:30-17:00
Shree Sanatan Dharma Sabha tem...,达累斯萨拉姆,"Pramukh Swami street, Dar es Salaam, Tanzania",,,景点介绍,
Darkhana Jamat Khana,达累斯萨拉姆,"Mosque Street, Dar es Salaam, Tanzania",,,景点介绍,
Uhuru Heights,达累斯萨拉姆,"Ali hassan Mwinyi Road and Bibi Titi Mohamed street, Dar es Salaam, Tanzania",,+255 22 215 1496,介绍->开放时间,这是坐落于坦桑尼亚首都达累斯萨拉姆的一座高层建筑，其设计风格现代简约，外观采用玻璃幕墙和金属材质，顶部设有一个开放式的观景台，游客可以在这里俯瞰整个达累斯萨拉姆市区的美景。->全年 全天开放
Kunduchi Kite School,达累斯萨拉姆,"Dar es Salaam, 坦桑尼亚",,,景点介绍,
The Dar es Salaam Centre for A...,达累斯萨拉姆,"Sokoine Drive | Old Boma, Dar es Salaam, Tanzania",,,景点介绍,
未完成的方尖碑,阿斯旺,"Sheyakhah Oula, Qism Aswan, Aswan Governorate, Egypt",07:00-16:00开放,,介绍->开放时间,阿斯旺未完工的方尖碑，对于古埃及的石匠而言，是一个巨大的遗憾，但是对于游客而言，却是一个令人肃然起敬的景观，它是埃及较重的整块石碑。方尖碑长约 42 米，重约 1168 吨，如果碑刻完工，它将是埃及较重的整块石造建筑。方尖碑之所以未能完工，可能是因为石碑中间出现了裂缝。方尖碑至今仍然附着在古埃及人用来采挖花岗岩的北采石场 (Northern Quarries) 内的母岩上。这块巨大的方尖碑上刻有一些有趣的刻痕和海豚及各种鸟类的象形符号。->全年 07:00-16:00；具体营业状态以当天开放情况为准
菲莱神庙,阿斯旺,"Island of Agilika, Aswan, Egypt",07:00-16:00开放,+20-972478084,介绍->开放时间,菲莱神庙供奉着爱神艾西斯。菲莱是一个位于阿斯旺大坝南面的尼罗河中的小岛，原来该小岛上建有神庙。1902年英国人修建阿斯旺大坝时，淹没了菲莱岛，游客也只能乘着船观看露出水面的神庙庙门和石柱。菲莱神庙里有象形文字碑文和一些形象生动的浮雕，在这里被祭奠的有富庶之神哈索尔和生育之神艾西斯等。据说艾西斯有一万个名字，她不仅掌管生育，还是所有人的庇护神，因而很受古埃及人的尊崇。1980年，埃及决定将岛上的古迹转移到另一个岛上，还其原来面目。阿斯旺有许多旅行社会组织到菲莱的全包旅游，也可以自己乘出租车或摩托艇去。->全年 07:00-16:00；具体营业状态以当天开放情况为准
