names,places,addresses,times,teles,titles,descs
圣莫尼卡海滩,洛杉矶,"Pacific Coast Hwy, Santa Monica, CA 90401",,+1-310-4588300,介绍->开放时间->必看贴士,"圣莫尼卡海滩作为66号公路的尽头被赋予特殊的传奇色彩，而圣莫尼卡码头作为洛杉矶古老的码头，成为圣莫尼卡的象征，迷人的海景也深受好莱坞导演的青睐。这里还有洛杉矶知名的码头嘉年华，热闹非凡。这些都使它在洛杉矶众多海滩中脱颖而出。
1. 传奇的66号公路尽头
66号公路是美国文化的代表之一，它的传奇色彩不仅因为它曾是贯穿美国东西的交通大动脉，还因为它承载了无数人的美国梦，在美国人开拓西部的历史上起到了至关重要的作用，而圣莫尼卡海滩正是这条公路在美国西端的尽头。即使现在州际高速公路的取代已经让66号公路渐渐退出历史舞台，但是它依旧是美国不可取代的文化符号，吸引着世界各地的人前来朝圣。
2. 古老的圣莫妮卡码头
圣莫尼卡标志性的突堤码头始建于1908年，在码头上有一个游乐场并散落着一些餐厅，还有专门为脚踏车修建的绿茵小径，游客可以租一辆脚踏车在海滩和码头上慢慢骑行，享受悠闲又富有诗意的生活。
3. 热闹的海滩嘉年华
圣莫尼卡海滩上知名的太平洋乐园就是一个小型的游乐场，这里有《泰坦尼克》里Jack要带Rose坐的摩天轮，还有以《阿甘正传》为主题的阿甘虾餐厅。过山车海盗船惊声尖叫，小餐馆琳琅满目，主题派对频频上演，街头风情的加州乐队更是声情并茂，这里还有繁华的购物街，是洛杉矶众多海滩中的佳选。->全年 全天开放；具体营业状态以当天开放情况为准->1. 海滩附近有多个停车场可供使用，一天收费约6-15美元，时间为日出至日落，超时可能罚款。
2. 有名的购物步行街在海滩不远处，汇集许多品牌及平价商品，游览之余也可选择在此购物消遣。->1. 海滩附近有多个停车场可供使用，一天收费约6-15美元，时间为日出至日落，超时可能罚款。
2. 有名的购物步行街在海滩不远处，汇集许多品牌及平价商品，游览之余也可选择在此购物消遣。"
盖蒂中心,洛杉矶,"1200 Getty Center Dr, Los Angeles, CA 90049, USA",今日10:00开放,+1 310-440-7300,介绍->开放时间->必看贴士,"盖蒂中心由美国石油大亨保罗·盖蒂捐款兴建，是世界上较大的私人艺术博物馆，也是洛杉矶较具标志性的人文艺术景点。在这里可欣赏到希腊罗马时期的雕塑、文艺复兴时的绘画及梵高的名画等，盖蒂中心周围还有大规模自然园林，人文与自然相映成趣。


1. 梵高名画《鸢尾花》
《鸢尾花》被称为梵高在圣雷米时期伟大的作品，你可以感受到画面中洋溢着清新的气氛和活力。1987年，盖蒂基金会于一次拍卖会中以5390万美元的天价买下，但现在你可以如此轻易地近距离欣赏它。


2. 历史艺术的完整留存
除梵高的作品外，这里还收藏有十四世纪早期至十九世纪末期法国、荷兰、意大利等油画大家的真迹；中世纪拜占庭时期的百件书卷手稿，幽幽地述说着天赋予人的智慧灵性；而路易十四到拿破仑时代的服装艺术收藏，则堪称一绝；文艺复兴时期至十九世纪末期的雕刻、玻璃器皿，则展示着当时艺术风格的时尚与转变。


3.花园的几何美学
花园的设计灵感源于典型的欧洲园艺传统，400多株杜鹃花组成了一个巨大的植物迷宫，花园总计300多个品种一万多株植物，其中傲然怒放着洛杉矶的市花——鹤望兰，在花园中游览，一定能让你忘却城市的喧嚣和纷扰，获得一丝灵感和对生活真谛的感悟。->全年 周二-周五,周日 10:00-17:30 周六 10:00-20:00 周一；每年元旦、独立日、感恩节和圣诞节闭馆，具体营业状态以当天开放情况为准->盖蒂中心内允许相机照相，但禁止使用闪光灯、三脚架。->盖蒂中心内允许相机照相，但禁止使用闪光灯、三脚架。"
比佛利山庄,洛杉矶,"Beverly Hills, CA, USA",,"+1-310-2481015,+1-800-3452210",介绍->开放时间->必看贴士,"比佛利山庄是洛杉矶有名的城中城，你可以在这感受椰林风影带来的悠闲，或一睹罗迪欧大道的豪奢气派，甚至你喜爱的明星会驾着跑车在你身旁一闪而过，一切皆有可能。
这里素有“明星衣橱”的罗迪欧大道号称世界上昂贵的购物大道，同时被誉为“世界十大购物天堂之一”。->全年 全天开放；具体营业状态以当天开放情况为准->1. 山庄区域内一般禁止外来车辆停车，自驾如需停车，建议在邻近山庄的地方找寻车位。
2. 山庄区域内消费税率高于其他地区，如汽车加油、餐饮等在出行前准备好。->1. 山庄区域内一般禁止外来车辆停车，自驾如需停车，建议在邻近山庄的地方找寻车位。
2. 山庄区域内消费税率高于其他地区，如汽车加油、餐饮等在出行前准备好。"
格里菲斯天文台,洛杉矶,"2800 East Observatory Rd.，Los Angeles, CA 90027",今日10:00开放,+1-213-4730800,介绍->开放时间->必看贴士,"格里菲斯天文台是世界出名的天文台之一，并与好莱坞山上的“HOLLYWOOD”标志遥遥相对，作为洛杉矶标志性的建筑，成为《007黄金眼》《变形金刚》等电影的外景拍摄地。黄昏时分在此眺望，万家灯火的洛杉矶笼罩在落日余晖之中更显辉煌壮阔。


天文台内部：
走进天文台，这里的每个展厅都用生动有趣的方式展示天文知识，你可以看到悬挂着的八大行星模型和天花板上的精美壁画。顶部的球幕影院模仿天空而建，可以仰靠在座椅上，360度欣赏有关天体演变的影片，浩瀚宇宙也变得触手可及。->全年 周二-周五 12:00-22:00 周六-周日 10:00-22:00 周一；具体营业状态以当天开放情况为准->山上风较大，傍晚时分来此，建议带一件外套。->山上风较大，傍晚时分来此，建议带一件外套。"
好莱坞,洛杉矶,"Hollywood, Los Angeles, CA, USA",,,介绍->开放时间->必看贴士,"好莱坞位于洛杉矶西北部，是一个地名的概念，因发达的影视娱乐业而闻名。它是美国电影的摇篮，已成为了美国电影的代名词。由于它西朝大海，邻近沙漠，雨水较少，景色宜人，是非常理想的电影拍摄地，因此吸引了哥伦比亚、派拉蒙、环球等公司在此大拍电影。
提起好莱坞，有名的当属好莱坞山上的九个英文字母“HOLLYWOOD”，它是好莱坞的标志，站在好莱坞大道向北看便能看到山上巨大的标志。因电影发展起来的好莱坞还有众多和电影有关的景点，你可以来星光大道寻找你喜爱明星的手印，与路边的电影人物合影；去环球影城看一场水上特技表演；去迪士尼乐园免费合影留念；又或是参观一下杜比剧院，更可以在日落大道漫步，欣赏满街挺拔的棕榈树，之后漫步于圣莫尼卡海滩，看每日的夕阳夜景。->具体营业状态以当天开放情况为准->1、好莱坞经典的标识就是好莱坞山上那九个英文字母「HOLLYWOOD」，每个字母高达13.7米，于1923年所设立，当初原有13个字母，1945年整修并将后面的LAND拿掉，成为公有且广为人知的宣传标志。
2、1932年一个新女演员因经受不起失败的打击。现在禁止接近这个标志，只能在天文台上通过望远镜进行摄影。->1、好莱坞经典的标识就是好莱坞山上那九个英文字母「HOLLYWOOD」，每个字母高达13.7米，于1923年所设立，当初原有13个字母，1945年整修并将后面的LAND拿掉，成为公有且广为人知的宣传标志。
2、1932年一个新女演员因经受不起失败的打击。现在禁止接近这个标志，只能在天文台上通过望远镜进行摄影。"
日落大道,洛杉矶,"Sunset Blvd, California, USA",,+1-310-6597368,介绍->开放时间,"日落大道从洛杉矶一直延伸到太平洋海岸公路，早已成为好莱坞星光璀璨的代名词，沿途有好莱坞、加州大学洛杉矶分校、比弗利山等人气景点，较知名的日落地带只是日落大道的一小部分，却是整个洛杉矶夜生活的主要区域，长久以来它一直是好莱坞名流文化的标志符号。
1. 回味影视经典
驾车行驶在日落大道，这个场景出现在无数电影电视中，或是闲情逸致地漫步，也有别具一格的体验。随意踏进路边一家音像店，挑一张老唱片，重温多年前让你心动的弦律，这个曾经的“梦想大道”依旧活跃着经纪人、电影人、剧作人，承载着无数梦想，光影交错间让人沉迷其中。
2. 欣赏日落海滩
想要领略日落大道的美，当然是要日落时分来此。夕阳西下，金色的阳光把道路照射的如梦如幻，车灯纵横交错之处，随着街道的延伸此起彼伏，你能看到逐渐减弱的阳光从树木间的缝隙中斜射过来，将一切染成了橘色，非常朦胧。如果一直漫步至海滩，更是一番壮阔的景象。->具体营业状态以当天开放情况为准"
哈利波特的魔法世界,洛杉矶,"100 Universal City Plaza, Universal City, CA 91608, USA",具体营业状态以当天开放情况为准,+1-800-8648377,介绍->开放时间->优待政策,"置身哈利波特的魔法世界展开奇幻之旅，探索神秘的霍格沃茨城堡，在哈利波特之旅、鹰马的飞行中感受这个充满魔法和冒险的世界。->营业时间变动频繁，详见官网或者提前电话咨询；具体营业状态以当天开放情况为准->婴幼儿：3周岁（不含）以下，免费
儿童：年龄：3周岁（含）~9周岁（含），儿童票
补充说明：以上信息仅供参考，具体信息请以景区当天披露为准。"
六旗魔术山主题公园,洛杉矶,"26101 Magic Mountain Pkwy, Valencia, CA 91355, USA",,+1-661-255-4100,介绍->开放时间->优待政策->服务设施->必看贴士,"六旗魔术山拥有几十个令人眼花缭乱的海陆空云霄飞车，对于云霄飞车爱好者来说简直是圣地。众多北美知名的疯狂过山车大多出自这里，世界上第一部4D过山车、全美长的过山车、全球第二高坠落塔全都汇聚于此，刺激的体验让你肾上腺素飙升，前所未有的快感让你惊声尖叫。->景区开放时间变动频繁，具体时间以官网为准https://www.sixflags.com/magicmountain/plan-your-visit/park-hours->儿童：2周岁及以下，免费->停车场：【景区停车场】参考价格：25美元/车 起；地址：请参照停车场提示；库位：请参照停车场提示；更多信息请访问：https://www.sixflags.com/magicmountain/plan-your-visit/park-map
景区地图：景区提供地图导览：https://www.sixflags.com/magicmountain/plan-your-visit/park-map
餐厅：景区设有多家餐厅，您可以访问景区官网了解具体菜品及价位信息：https://www.sixflags.com/magicmountain/food-and-dining->1. 园区停车费用20美元/天，建议官网购买停车票可以节省时间。
2. 园区内项目较多，如果想要体验尽可能多的项目，建议购买快速通行票，避免排队。
3. 除规定吸烟点以外区域全面禁烟，随意吸烟会受到严厉处罚。
4. 园区内大部分设施较为刺激，要依据身体素质量力而行，地图上会标明各个项目的刺激程度作为参考。->1. 园区停车费用20美元/天，建议官网购买停车票可以节省时间。
2. 园区内项目较多，如果想要体验尽可能多的项目，建议购买快速通行票，避免排队。
3. 除规定吸烟点以外区域全面禁烟，随意吸烟会受到严厉处罚。
4. 园区内大部分设施较为刺激，要依据身体素质量力而行，地图上会标明各个项目的刺激程度作为参考。"
洛杉矶自然历史博物馆,洛杉矶,"900 W Exposition Blvd, Los Angeles, CA 90007, USA",今日09:30开放,+1-213-7633466,介绍->开放时间->优待政策->服务设施,"洛杉矶自然历史博物馆于1913年开馆，是美国西部地区较大的自然历史博物馆，馆藏超过3500万件，横跨45亿年的历史，包罗万象，拥有惊人的展品和收藏，让人们惊叹不已。
自然历史博物馆展品包括人类学、植物学、昆虫学、脊椎和无脊椎动物学、古脊椎动物学、软体动物学、鱼类学、爬虫学、棘皮动物学、鸟类学、矿物学和古生物恐龙等，让游客大开眼界。博物馆的较大的特色就是以动物标本为主体，还原到动物的生态环境，将游客带入到不同的历史时期及生态环境。栩栩如生的动物标本及灯光、剧场视觉表现的手法，让人颇为震撼。
博物馆很大的焦点莫过于恐龙展馆，内有超过300件化石、20具恐龙骨架标本以及各种互动的展品，其让游客兴奋的是博物馆还展出了三角龙、剑龙和鲨齿龙的骨架。->全年 09:30-17:00；每个月的第一个周二关闭，独立日、感恩节、圣诞节和元旦也关闭。->儿童：2周岁及以下，免费->停车场：【Natural History Museum’s Car Park】参考价格：/；地址： Exposition Blvd. and Bill Robertson Lane.；库位：/；2号与3号停车场正在施工, 如果停车场已满，世博公园停车场的额外停车位也需要12美元（仅限现金）。 从这个地段开始，只需按照我们友好的客户关系工作人员的标志和指示，您即可步行前往博物馆。 世博园停车场的入口位于马丁路德金大道（Martin Luther King Blvd）附近。 或菲格罗亚大道39号"
斯台普斯中心,洛杉矶,"1111 S Figueroa St, Los Angeles, CA 90015, USA",,"+1-213-742-7340,+1-888-929-7849",介绍->开放时间,斯台普斯是目前北美仅有的一座同时拥有两支NBA、NHL及一支WNBA球队作为主场的球馆，也是湖人队打下湖人王朝的主战场，因此成为了很多人心中的福地，被视为篮球的朝圣之地。->具体营业状态以当天开放情况为准
