names,places,addresses,times,teles,titles,descs
Fayence,哈拉雷,"83440, Fayence, France",,,景点介绍,
Prince of Wales View,哈拉雷,"Vumba Rd, Mutare, Zimbabwe",,,开放时间,全年 全天开放
Leopard Rock Golf and Country ...,哈拉雷,"Mutare, Zimbabwe",,,景点介绍,
Vumba Botanical Gardens and Re...,哈拉雷,"Mutare, Zimbabwe",,,景点介绍,
Hillside Sports Club,哈拉雷,"122 Jason Moyo Road, Mutare, Zimbabwe",,+263 20 60721,开放时间,"days: 周日, times: 上午6:00 - 下午6:00,days: 周一 - 周四, times: 上午6:00 - 下午9:00,days: 周五 - 周六, times: 上午6:00 - 下午10:00,"
Holy Trinity Catholic Cathedra...,哈拉雷,"Robert Mugabe Road, Mutare, Zimbabwe",,,景点介绍,
Mutorashanga Quarry,哈拉雷,"3 Whickham Flats | Leopold Takawira Ave, Gweru, Zimbabwe",,,景点介绍,
Chinhoyi Caves,哈拉雷,"A1, Zimbabwe",8:00-17:00开放,+263 24 2707624,介绍->开放时间,这是一个美丽的洞穴，不仅有形态各异的钟乳石和石笋，还有一个清澈的地下湖，里面有各种各样的鱼类和水生植物，非常壮观。->全年 8:00-17:00
盖贝依城堡,亚历山大,"Citadel of Qaitbay, Alexandria Governorate",08:00-17:00开放,+20-122-2445141,介绍->开放时间,"对古代水手来说，埃及海岸简直是一个噩梦：平坦的海岸线令海员们常被暗礁和浅滩所蒙蔽。公元前280年秋天的一个夜晚，月黑风高，一艘埃及的喜船，在驶入亚历山大港时，触礁沉没了，船上的皇亲国戚及从欧洲娶来的新娘，全部葬身鱼腹。这一悲剧，震惊了埃及朝野上下。这之后托勒密一世下令建造一座高塔，这样水手在靠岸之前很远就能看到。经过12年的修建，法罗斯灯塔终于于283年落成，因其规模宏大、形状独特，古代人将它评为世界七大奇迹之一。


碉堡厚实的外墙搭配着数座半圆形的塔楼，如今是人们赏景和拍照的瞭望台。1882年英军炮火曾重创奎贝堡，经过两度重修才使得碉堡重返昔日风采。


在这一带散步令人心旷神怡，穿过海港，后面的景色更是赏心悦目：近处是上下波动的多彩渔船，远处是新图书馆明亮的圆形建筑。城堡边上有许多售卖贝壳饰品的小摊，不妨挑选一两样，作为亚历山大之行的小见证吧。->全年 08:00-17:00；具体营业状态以当天开放情况为准"
亚历山大图书馆,亚历山大,"Al Azaritah WA Ash Shatebi, Bab Sharqi, Alexandria Governorate 21526",10:00-14:00开放,+20 3 4839999,介绍->开放时间,"这座充满了未来气息的碟片式建筑是全球知名的阅读场所，为读者们准备了2000多张座椅。整座建筑外面都写满了全球各种文字以反映图书馆的多文化传统与精神。这里收藏了800万册图书。
传统的图书馆游览从大厅开始，这里有多语种指南（英语、法语、意大利语及西班牙语）。这里分为4个固定博物馆，其主题分别为古董、手稿、埃及前总统 Sadat以及科学历史。
图书馆的一个重要特色就是互动展示埃及文化传统的“交互式文化全景”（CULTURAMA）：九块巨大的计算机屏幕构成半圆形，向人们展示战争或历史全景。屏幕的互动性保证主讲人能够探索这5000年的历史，而当他点击具体内容或重大事件时，人们则可以更好地了解具体情况。->全年 周一-周四,周日 10:00-19:00 周六 10:00-14:00 周五；具体营业状态以当天开放情况为准"
