names,places,addresses,times,teles,titles,descs
Zimbabwe Museum of Human Scien...,哈拉雷,"529Q+2GM, Burnett Way, Harare, Zimbabwe",9:00-17:00开放,+263 24 2751797,开放时间,全年 9:00-17:00
Chapungu Sculpture Park,哈拉雷,"1 Harrow Road | Msasa, Harare, Zimbabwe",09:00-次日04:30开放,,开放时间,全年 09:00-04:30
Haka Game Park,哈拉雷,"Chinamano, Harare, Zimbabwe",6:00-18:00开放,+263 77 334 3310,开放时间,全年 6:00-18:00
Nyuchi Safaris,哈拉雷,"哈拉雷, 津巴布韦",7:00-18:00开放,+263773178080,开放时间,全年 7:00-18:00
Ewanrigg Botanical Gardens,哈拉雷,"Shamva Road, Harare, Zimbabwe",,,景点介绍,
Tamba Tamba,哈拉雷,"57 Princess Drive | Newlands, Harare, Zimbabwe",09:00-17:00开放,+263 77 661 7493,开放时间,"全年 09:00-17:00；days: 周三 - 周一, times: 上午9:00 - 下午5:00,"
Kingfisher Park,哈拉雷,"Prices Road, Harare, Zimbabwe",,,景点介绍,
National Heroes Acre,哈拉雷,"Harare, Zimbabwe",,,开放时间,全年 周一-周五 09:00-16:30
Bangweulu Wetlands,哈拉雷,"Cook, Zambia",,,景点介绍,
Self Drive Zim,哈拉雷,"哈拉雷, 津巴布韦",,,景点介绍,
