names,places,addresses,times,teles,titles,descs
St. Joseph's Roman Catholic Ca...,桑给巴尔,"Stone Town, Tanzania",,,景点介绍,
One Love Kite School,桑给巴尔,"基万嘎, 坦桑尼亚",,,景点介绍,
2 Winds Paddle Sports,桑给巴尔,"桑给巴尔市, 坦桑尼亚",8:00-18:00开放,+255 777 644 004,开放时间,全年 8:00-18:00
Kidichi Spice Farm,桑给巴尔,"桑给巴尔岛, 坦桑尼亚",,,景点介绍,
Mnemba Atoll,桑给巴尔,"2 Km off the Northeast Coast of Unguja, Unguja City Tanzania",,,景点介绍,
Kendwa Beach,桑给巴尔,"Amaan Kendwa Beach Resort, Kendwa, Tanzania",7:00-次日1:00开放,+255 716 457 170,开放时间,全年 7:00-1:00
非斯麦地那,非斯,"Medina, Fez",,,介绍->开放时间,"非斯麦地那也就是非斯的老城区，它的创建较早可追溯到8世纪末期，伊德里斯王朝在公元808年定都这里，是这座城市得到了快速的发展，到阿尔摩哈德王朝时期，非斯麦地那已经发展成现在人们所看到的规模。
至今非斯麦地那还保留着比较完整的城墙，老城规模非常大，是摩洛哥非常大的麦地那。老城中有近1万条小巷，狭窄曲折，像是迷宫一般，所以这里号称世界没有汽车的城市，毛驴是非常重要的交通运输工具。
老城是非斯很重要的旅游目的地，皮革染坊、布日卢蓝门、卡鲁因大学都分布在这里的小巷中。->具体营业状态以当天开放情况为准"
布日卢蓝门,非斯,"Bab Boujloud, 非斯摩洛哥",,+212-778-227583,介绍->开放时间,"布日卢蓝门，简称蓝门，它处于古城中两条道路的起点处，因此大部分游客都会选择从这里进入菲斯老城。


蓝门非常的漂亮，城门向外一侧镶嵌满了蓝色的马赛克瓷砖，古典而充满异域风情。->全年 全天开放"
Chouara皮革厂,非斯,"Hay Lablida, Rue chouara, Fès 30030摩洛哥",09:00-19:00开放,+212-695-130656,介绍->开放时间,"非斯古城里颇具“色彩”的景点就是皮革染坊。在迂回曲折的小巷迷宫中，远远的就能闻到一股刺鼻的味道，据说非斯是世界上极少仍保持传统皮具染色方法的地区之一，当地人用驴子送来皮革，再将它们放入一格格染槽中，保留着传统搓揉及风干的古老方法，让天然植物的颜色在皮革上美丽地呈现出来。这里的皮革制品在北非之所以享有盛誉，得益于每道工序依旧严格地按照这种传统工艺进行着。
参观皮革染坊前每人都会给一支薄荷叶，要将薄荷叶放在鼻子处，才不会被刺鼻的气味呛到。染槽都在楼顶上，游客可以在房屋高处俯瞰了整个染坊，之后被带到皮具陈列处，每一层都是不同的产品，颜色都比较鲜艳，款式基本上是当地的风格。->全年 09:00-19:00；具体营业状态以当天开放情况为准。"
菲斯皇宫,非斯,"n1 boulakhsissat, Fès 33110摩洛哥",,,介绍->开放时间,菲斯皇宫建于十三世纪，游客虽然无法入内参观，但是可以在1968年建造的阿拉维广场上欣赏皇宫金灿灿的安达卢西亚风格大门。它的建筑特点是对称性，镀金的青铜门，精致的马赛克，白色的大理石柱，设计师用高贵的材料与鲜艳的色彩勾勒出皇宫的富丽堂皇，随便一拍都是大片的感觉。->全年 全天开放
