names,places,addresses,times,teles,titles,descs
中央公园,温哥华,"3883 Imperial St, 本拿比, 不列颠哥伦比亚省, 加拿大",,+1 604-294-7450,介绍->开放时间,"本那比中央公园位于铁道镇的西侧， 公园有高大的树木，中间地带有两个小水塘，里面有鸭子、海鸥，有时也能看到鸳鸯。
夏天有很多人到公园里野餐，休闲。常常能看到人在公园内跑步、散步、遛狗，或是带小孩来看动物的家庭。
南面有个小型的高尔夫球场，有围栏围着。
通常，尽量白天去游玩。->全年 全天开放；具体营业状态以当天开放情况为准"
本那比乡村博物馆,温哥华,"6501 Deer Lake Ave, Burnaby, 不列颠哥伦比亚省 V5G 3T6, 加拿大",营业时间待定,+1-604-297-4565,介绍->开放时间,本那比乡村博物馆建立于19世纪20年代的加拿大典型小镇。游客可以与城镇居民直接交流，体验约100年前的生活，亲自体验没有现代便利品的独特生活！->春季：2023 年 3 月 13-24 日每天上午 11 点至下午 4:30 开放 夏季：2023年5月6日-9月4日每天上午 11 点至下午 4:30 开放；周一休息，但法定节假日开放 2023年11月25日-12月17日周一至周五：下午 1:00-5:30周六至周日：下午 1:00-9:00点;12 月 4 日下午 1:00-4:00点 2023年12月18日-2024年1月1日：每天下午 1:00-9:00 点；12 月 24 日至 25 日关闭 具体营业状态以当天开放情况为准
史蒂夫斯顿小镇,温哥华,"Steveston, Richmond, BC, Canada",,,介绍->开放时间,史蒂夫斯顿是一个离温哥华很近的小镇，是一个传统的渔村，有悠久的制作沙丁鱼罐头的历史。小镇景色优美，生活悠闲惬意，游客除了可以参观加拿大传统渔村之外，还能看到加拿大较大的渔船队伍——一共有600多艘渔船。这里也是观赏鲸鱼的好地方。->全年 全天开放
温哥华公共图书馆主馆,温哥华,350 West Georgia Street 温哥华,今日10:00开放,+1-604-3313603,介绍->开放时间,温哥华公共图书馆简称VPL，总馆位于温哥华市中区，还有另外21个分馆，可以说是温哥华较大的公共图书体系，收纳包括书籍、报刊、视听及缩微资料等，总藏量超过267万，其中约一半藏于总馆，总馆也因此成为温哥华较大的图书馆。而总馆仿照古罗马斗兽场的外形而建，十分震撼，颇有博古通今的含义。->全年 周六 10:00-18:00 周日 11:00-18:00 周五 09:30-18:00 周一-周四 09:30-20:30；2023年7月1日、2023年8月7日、2023年9月4日、2023年9月30日关闭，具体营业状态以当天开放情况为准。
史蒂夫斯顿古渔村,温哥华,加拿大不列颠哥伦比亚省里士满,,,介绍->开放时间,史蒂夫斯顿古渔村是里士满十分受欢迎的旅游地之一，在码头聆听海浪敲打渔船，在历史悠久的街道上感受时间之美。这里还直通西堤步道，非常适合远足和散步。->具体营业状态以当天开放情况为准
温哥华市中心,温哥华,加拿大不列颠哥伦比亚省温哥华,,,介绍->开放时间,温哥华市中心指的是温哥华市中北部的东南半岛这一部分。是温哥华市的商业、贸易、文化、经济、政治和娱乐中心。高楼大厦林立，有很多历史和文化的小区，交通十分便利。->全年 全天开放
国际佛教观音寺,温哥华,"9160 STEVESTOTON HWY, 里士满, 不列颠哥伦比亚省, 加拿大",今日09:00开放,+1-604-2742822,介绍->开放时间,国际佛教观音寺是北美较大的寺庙之一，位于里士满的史蒂夫斯顿高速公路上。寺庙建筑精美绝伦，灵感来自中国传统帝王府邸设计。->全年 09:00-17:00；具体营业状态以当天开放情况为准
列治文奥林匹克椭圆速滑馆,温哥华,"6111 River Road, 里士满, BC, 加拿大",今日07:00开放,+1-778-2961400,介绍->开放时间,列治文奥林匹克椭圆速滑馆是2010年冬季奥运会的速度滑冰比赛场馆以及禁药化验中心所在。加拿大奥林匹克博物馆协会的第一个正式成员，奥林匹克体验中心也坐落于此，也是世界上极具互动性的体育展览之一。->全年 周一-周五 06:00-23:00 周六-周日 07:00-21:00；具体营业状态以当天开放情况为准
温哥华会议中心,温哥华,"1055 Canada Pl, 温哥华, 不列颠哥伦比亚省 V6C 0C3, 加拿大",,+1 604-689-8232,介绍->开放时间,"建筑总面积达43800平方米，西翼大楼6英亩的屋顶上种植着四十多万株本土植物，是加拿大规模较大的绿化屋顶，坐拥五层楼高的华丽大堂还有醉人的群山美景。


附近广场


1. 杰克·普尔广场
从广场可以看到远山映衬的巴拉德湾，还可以沿着西翼的海岸线步行小径参观公共艺术品和历史牌匾。在东西两翼会议大楼中间的地下行人通道，展示有运动会比赛奖牌、火炬和领奖台。


2. 加拿大广场


加拿大广场作为温哥华的象征而为人熟知，是1986年温哥华世博会的加拿大馆，整栋建筑以五块玻璃纤维制成的白帆作为巨型帐幕，十分醒目，是温哥华知名的建筑，内有温哥华会议中心东翼、温哥华世贸中心等建筑。而作为不列颠哥伦比亚省南岸的重要邮轮码头，停泊其侧的巨型邮轮也格外惹眼。整个加拿大广场深入大海之中，周围水天一色，非常美丽。->全年 周一-周五 8:30-17:00"
海洋大厦,温哥华,"355 Burrard Street, 温哥华, 不列颠哥伦比亚省 V6C 2G8, 加拿大",,+1 604-893-3248,介绍->开放时间,海洋大厦是坐落在温哥华市区的Burrard街355号的摩天大楼，近温哥华金融区，由McCarter Nairne和Partners设计，以其华丽的装饰艺术而闻名，1930年10月落成，至1939年以前，该大厦以97.8米、22层得高度一直是温哥华市比较高的摩天大楼。根据McCarter和Nairne的设计思路，这栋大楼意在“呼唤附着海洋动植物、泛着海洋般碧绿色彩、上面镶嵌着黄金的海底大石从水中升起”。修建这栋大厦耗资230万美金，超预算110万->全年 周一-周五 8:30-17:00
