names,places,addresses,times,teles,titles,descs
木乃伊博物馆,阿斯旺,卢克索市，卢克索省 1362501,17:00开放,,介绍->开放时间,"木乃伊博物馆建于1997年。埃及建筑师巧妙地运用光线，将这座位于地下一层的博物馆营造成森冷的墓室，各种动物木乃伊与棺木一字排开，为你打造一场奇异的小旅程。
木乃伊博物馆位于尼罗河畔，是埃及为数不多的拥有现代化设备的博物馆。馆内陈列着与木乃伊相关的物品，沿着展览路线，你可以了解木乃伊制作的详尽步骤，同时你还可以通过埃及人对木乃伊的描绘，了解他们对于木乃伊的认识。馆内展示的木乃伊以动物为主，羊、猫、狒狒等。其中较特别的是鳄鱼木乃伊，古时候底比斯的尼罗河畔有许多鳄鱼，古埃及人把鳄鱼当作神来崇拜，于是创造了鳄鱼神索贝克。馆内有许多鳄鱼木乃伊，鳄鱼的长嘴与长尾巴用白布层层包裹，十分有趣。->全年 17:00-20:00,09:00-13:00；具体营业状态以当天开放情况为准"
图坦卡蒙法老之墓,阿斯旺,"Valley of the Kings, Luxor, Egypt",03:00-15:00开放,,介绍->开放时间,"图坦卡蒙之墓
几乎所有来到帝王谷的人都不会错过这个具传说色彩的陵墓。
1922年11月埃及考古学家霍华德•卡特在这里发现了远超过他想象的宝藏，从此揭开了图坦卡蒙的神秘面纱。如今大部分珍宝都被移入了开罗博物馆，但图坦卡蒙的木乃伊依旧留在原处。图坦卡蒙是帝王谷内不起眼的陵墓之一，这位法老去世时年仅18岁，甚至来不及造完一个陵墓，但是包括举世闻名的黄金内的众多宝藏仍旧令人惊叹。->全年 03:00-15:00；具体营业状态以当天开放情况为准。"
Ramesseum (Mortuary Temple of ...,阿斯旺,"Edfo, Luxor Governorate, Egypt",,,介绍->开放时间,"这座神庙是拉美西斯二世墓葬群中的一小部分，拉美西斯二世的陵墓隐没在群山深处，但是他的神庙却和其他神庙一样修建在了尼罗河岸边。
不幸的是这座神庙没有像其在卡尔纳克和阿布辛贝勒所修的神庙一样很好地保存下来，而是损毁了大部分。从入口一直往前走就是第二院落，其左侧是第二塔门和第一院落，右侧是大柱厅。虽然神庙中的雕像坍塌得四处都是，却仍可以看到拉美西斯二世巨像的踪迹。这座曾经高达17.5米的巨像凄凉得躺在地上，这也是著名诗人雪莱创作“奥兹曼迪亚斯”时的灵感来源。->具体营业状态以当天开放情况为准"
哈布城,阿斯旺,卢克索卢克索省埃及,06:00-17:00开放,,介绍->开放时间,"位于西岸的哈布城神殿面积仅次于阿蒙神庙，它是法老统治时期的一座大型建筑工程，也是埃及一段富饶时期的纪念物。这里曾经是一座很有规模的城市，如今只剩下拉美西斯三世的神庙。拉美西斯三世并未被拉美西斯二世的光芒所遮掩，他所打造的神庙，堪称是新王国时期具有代表性的建筑群之一。
拉美西斯三世不仅喜爱征战，还喜欢大兴土木。在这里他修建了很多停棺神殿和祭祀埃及三神的祭坛。拉美西斯三世在位31年，享年65岁，坟墓建在国王谷。不过拉美西斯三世神庙的所有出土文物如今都收藏在开罗博物馆内。->全年 06:00-17:00；具体营业状态以当天开放情况为准"
哈索尔神庙,阿斯旺,"Qina, Qesm Qina, Qina, Qena, Egypt",07:00-17:00开放,,介绍->开放时间->必看贴士,"丹达拉的多座神庙都损毁严重，只剩一座哈索尔神庙，它几乎保持原貌，因留着克娄巴特拉七世的浮雕而闻名，值得你专程前来参观。克娄巴特拉七世是埃及在受罗马统治前的末代女王。
哈索尔神庙的主体建筑保留得十分完整，进去后右侧是两间接生房，旁边是科普特教堂遗址，再往里走便是神殿。神殿内部从墙壁到天花板都有精美完整的浮雕，色彩鲜艳美丽。尤其是天花板上，雕刻着十二星座的天体图和诸神驾驶太阳船穿越宇宙的场景。克娄巴特拉七世的浮雕在神殿南侧的墙壁上，轮廓鲜明，非常清晰。神殿后方有一个房间，可以通往地下墓室，那里有闻名的类似灯泡的壁画，很神奇。->全年 07:00-17:00；具体营业状态以当天开放情况为准->售票处在游客中心。->售票处在游客中心。"
卢克索博物馆,阿斯旺,"Center Corniche Ave, Luxor, Egypt","09:00-16:00,17:00-22:00开放",+20 95 2370569,介绍->开放时间,"卢克索博物馆貌不惊人，但典藏着底比斯作为新王国国都时期颇具代表性的文物，向世人诉说着底比斯往昔那段叱咤风云的岁月。主体建筑面朝尼罗河，颇具气势，周围绿树成荫。
博物馆位于卢克索神殿和卡纳克神殿的正中央，于1975年落成，展示着卢克索附近一带出土的遗物。博物馆共有二层楼，规模不大，采用回廊式展出，照明和展示方法都别出新裁。馆内展示了新王国时期的雕塑、陶器、珠宝，其中尤为吸引人的是石像雕塑，它们大多数来自于卡纳克神庙。展品经过精心挑选，每一件都非常有代表性。
此外，博物馆还展出了两具皇家木乃伊，分别是埃及十七和十八王朝的开创者，静静的躺在为此单独开辟的黑色小展厅中。->全年 09:00-16:00,17:00-22:00；具体营业状态以当天开放情况为准。"
拉美西斯三世陵墓,阿斯旺,"Valley of the Kings | West Bank, Luxor, Egypt",,,介绍->开放时间->必看贴士,"拉美西斯三世是古埃及一位骁勇善战的法老，他的陵墓长125米，是帝王谷中较长的一个陵墓。
与别的陵墓不同的是，这个陵墓的壁画并非只描述了诸神的世界，而是刻画了世俗的场景，包括一些外国的贡品。法老的木乃伊现在则被保存在开罗博物馆中。法老的石棺在法国卢浮宫内，雕刻精美的棺盖在剑桥的费兹威廉博物馆。->包含在帝王谷内，景点开放时间详见景区公告。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 游客中心设有空调和厕所，还有一种叫做tuf-tuf的小火车搭载乘客前往各个墓地。
3. 陵墓内不能拍照，有警卫会盯着游客。->1. 帝王谷所有的陵墓都有一个KV开头的编号，事先了解当天开放哪些陵墓对安排行程很有意义。
2. 游客中心设有空调和厕所，还有一种叫做tuf-tuf的小火车搭载乘客前往各个墓地。
3. 陵墓内不能拍照，有警卫会盯着游客。"
贵族墓,阿斯旺,"West Bank near Ramesseum, Gurna, Luxor",08:00-18:00开放,,介绍->开放时间,"贵族墓坐落在卢克索底比斯大墓地附近，是一些强大的朝臣和古城人的埋葬地点，于拉美西斯神庙对面的小山丘里，共有400多座，此地安息的是第六王朝到希腊罗马时期的权贵。与法老不同，他们将优越的生活反印在墙壁上。
贵族墓西岸是比较耐看的景点，但常被忽视，游人较少。目前贵族墓有15座陵墓对外开放，且被划为5组，每组得单独买票。->全年 08:00-18:00"
埃塞俄比亚国家博物馆,亚的斯亚贝巴,埃塞俄比亚首都，亚的斯亚贝巴,09:00-17:00开放,+251-11-1117150,介绍->开放时间,"埃塞俄比亚国家博物馆，是一幢四层小楼，规模不大，但是这里的有些藏品非常值得一看，特别是一些古人类的化石。博物馆内陈列着古人类化石“露西”。露西生活的年代是大约是320万年之前，被称为人类的祖母。
除了“露西”，这里还陈列着两件知名的人类头骨化石：奥莫I号(OMO I)和奥莫II号(OMO II)。奥莫I号和奥莫II号生活在距今约19.5万年前，在解剖结构上很接近今人(现生人类)的现代人。这些古人类的化石，是证明现代人类在25万年前-15万年前，起源于非洲的坚实证据。此外，博物馆内还可以观赏到埃塞俄比亚不同地区的服装、文物、器皿、绘画等文物。->全年 周二-周日 09:00-17:00 周一；具体营业状态以当天开放情况为准"
圣三一大教堂,亚的斯亚贝巴,埃塞俄比亚首都，亚的斯亚贝巴市,08:30-17:00开放,+251-11-1233518,介绍->开放时间,圣三一大教堂，是埃塞俄比亚重要的一个宗教胜地，建于1900年代早中期，埃塞俄比亚的前国王海乐瑟拉希夫妇都安葬于此，教堂内的黑色花岗岩陵寝非常值得一看，教堂有专门的导游讲解，每天会有定时的唱诗，有时还会给穷人布施。教堂外部很漂浪，很适合拍拍照。->全年 08:30-17:00；具体营业状态以当天开放情况为准
