names,places,addresses,times,teles,titles,descs
Kalimba Reptile Park,卢萨卡,"Off District Rd, Lusaka 10100, Zambia",09:00-18:00开放,+260 21 1213272,介绍->开放时间,Kalimba Reptile Park 是赞比亚的特色公园，这里有种类繁多的爬行动物，十分有趣。->全年 周一-周五 09:00-17:00 周六-周日 09:00-18:00
蒙达旺加生态园,卢萨卡,"Plot 175 Kafue Road, Chilanga PO Box 350068, Chilanga Lusaka, Zambia",08:00-17:00开放,,介绍->开放时间,蒙达旺加生态园位于赞比亚卢萨卡，这里环境整洁，包括生态教育中心、野生动物复育保育区以及植物园。教育中心会经常接待来这里学习的学校师生。野生动物保育区主要收养一些受伤动物，植物园内有着种类丰富的植物。->全年 08:00-17:00
Leopards Hill Memorial Park,卢萨卡,"Lusaka, Zambia",8:00-16:00开放,+260 211 840 766,开放时间,全年 周一-周六 8:00-16:00 周日 9:00-13:00
Southern Africa Freedom Trail,卢萨卡,"Great East Road, Lusaka, Zambia",,,介绍,在这里可以参观各种历史遗迹，这些历史遗迹充分展示了该地区的反殖民态度。
Mulungushi International Confe...,卢萨卡,"Plot 8025 Corner of Great East Road and Parliament Road, Lusaka 10100, Zambia",,+260 211 291 229,介绍->开放时间,该会议中心位于卢萨卡，有着先进的会议设施，是举办大型会议、展览、婚礼的场所，外面有漂亮的草坪，人们可以在附近看到羚羊。->全年 周一-周五 8:00-17:00
Chaminuka Game Reserve,卢萨卡,"Latitude 15'10'' South And Longitude 28'30'' East, Lusaka 10100, Zambia",,,介绍,这个自然保护区位于卢萨卡，在这里的野生动物园，能看见猎豹、狮子等等。还可以享受乘船游览、钓鱼、骑马和奶酪品尝等活动。
The Lilayi Elephant Nursery,卢萨卡,"Lilayi Lodge | Off Lilayi Road, Lusaka 10100, Zambia",,,介绍,该大象园主要救助因偷猎而受伤的小象，在这里你可以和小象玩耍，也可以给小象喂食。
37D Gallery,卢萨卡,"H993+J3W, Middleway, Lusaka, Zambia",10:00-15:00开放,+260 97 3006919,介绍->开放时间,该画廊交通便利，周围树木丛生，环境清幽，画廊分为珠宝区、瑜伽区和咖啡厅等多个区域，艺术气息浓厚。->全年 周一-周五 09:00-17:00 周六 10:00-15:00
Lusaka Experience,卢萨卡,"卢萨卡, 赞比亚",,,景点介绍,
Cathedral of The Holy Cross Lu...,卢萨卡,"Lusaka 30477, Zambia",,,介绍,该教堂位于国家博物馆附近，外部建筑很有特色旁边的有色玻璃也为室内增添光彩。
