names,places,addresses,times,teles,titles,descs
植物园,阿尔及尔,"Rue Mohamed Belouizdad, Mohamed Belouizdad",今日10:00开放,+213-21-672292,介绍->开放时间,"这个植物园实际就是个法国殖民时期留下的一个小公园，也叫实验花园，闹中取静，是个很棒的花园。
植物园内按国家分区域，有法国园、美国园、英国园等，每个区域都具有一个主题特色，比如法国园你会看到喷泉及棕榈树，英式花园则是小桥流水的景象。
花园内还有一座小型动物园和一家小餐厅，适合花半天时间游玩。->2023年9月1日-2023年10月31日 10:00-18:00；2023年3月1日-2023年4月30日 10:00-18:00；2023年5月1日-2023年8月31日 10:00-19:00；2023年1月1日-2023年2月28日 10:00-17:00；哈马植物园全年向公众开放。具体营业状态以当天开放情况为准"
非洲圣母院,阿尔及尔,阿尔及尔,11:00开放,+213-2315-4019,介绍->开放时间,"非洲圣母院建于1858年，位于阿尔及尔bouzarreah地区，半山腰上，它是座小巧而精致的教堂，是这个城市显著的地标之一，可以通过缆车到达。->全年 11:00-12:30,15:00-17:30；• 12 月25 日（圣诞节）和复活节（日期每年更改）大教堂关闭。 • 斋月期间，大教堂仅在下午开放。 • 开斋节的第一天和开斋节那天，大教堂关闭"
毛里塔尼亚行省皇家陵墓,阿尔及尔,阿尔及利亚提帕萨省,09:00-19:00开放,,介绍->开放时间,毛里塔尼亚行省皇家陵墓，又叫基督陵墓，是努米比亚时期的建筑，位于阿尔及利亚提帕萨省Sidi Rached区，阿尔及尔省西面60公里处。这里于2002年被联合国教科文组织列为世界遗产。->全年 09:00-19:00；具体营业状态以当天开放情况为准
大邮局,阿尔及尔,Algiers,08:00-18:00开放,+213-23-923200,介绍->开放时间,"阿尔及尔大邮局(Grande Poste d'Alger)建于1910年，是新摩尔风格的建筑，它也是阿尔及利亚首都阿尔及尔市中心的标志性建筑物。
大邮局目前仍作为邮局运行，经常不定期发行各种首日封和纪念邮票。对面有书店卖明信片，可以买了在邮局寄出。->全年 周一-周四,周六-周日 08:00-18:00 周五；具体营业状态以当天开放情况为准"
巴尔多博物馆,阿尔及尔,"03, Ave Franklin Roosevelt, Sidi M'Hamed 16000, Algeria",09:00-16:30开放,+213 21 64 76 41,介绍->开放时间,"巴尔多博物馆开创于1930年，它距离古代博物馆不远，是阿尔及利亚史前和人类发展博物馆，展品不是特别多，内部并不让拍照，
博物馆分为两个部分，一个是史前展厅，一个是人类发展史展厅。
史前部分分为四个方面来展示：古生物学，古植物学，人类学，人类文化和他们的物质遗迹。
人类发展史展厅也分为四个方面来介绍，分别是城市，乡村，撒哈拉和马格里布。
博物馆的镇馆之宝是Touareg王后的骸骨。->全年 周一-周四,周六-周日 09:00-16:30"
无名烈士纪念碑,阿尔及尔,阿尔及尔,,+213-772-142535,介绍->开放时间,"无名烈士纪念碑是为了纪念为阿尔及利亚独立而牺牲的烈士所修建的，于阿尔及利亚独立20周年即1982年时落成开幕。
纪念碑的造型是三片钢筋水泥的巨大棕榈树叶相互依托竖立，保护其下的“永明火焰”，所以国人也称其为“三叶塔”，每片棕榈树叶的边上都有一位战士的塑像，每个人代表了阿尔及利亚独立战争的一个阶段。
不过纪念碑周边会有宪兵把守，目前并不能入内参观。->全年 全天开放"
卡斯巴哈,阿尔及尔,阿尔及尔以北,,+212-661-398211,介绍->开放时间,阿尔及尔的卡斯巴哈是世界文化遗产，位于阿尔及利亚首都和该国大型的港口城市阿尔及尔东北部的古城卡斯巴哈，是阿尔及尔古城的中心。->全年 全天开放
阿尔及尔大清真寺,阿尔及尔,Rue de la Marine,3:30-23:00开放,+213-790-391219,介绍->开放时间,该寺历史悠久，规模较大，建于Almoravid的苏丹Yusuf ibn Tashfin统治时期。1840年时法国人在外面建造了一条长廊，风格鲜明。->全年 3:30-23:00
23号城堡,阿尔及尔,23 Boulevard Amara Rachid，Algiers，Algeria,今日10:00开放,,介绍->开放时间,"23号城堡又名Palais de Rais，为法国殖民时期修建,于1576年建成。
阿尔及利亚独立后，城堡被当地居民所占，造成了不同程度的破坏，之后经过修复面向公众开放。->全年 10:00-17:00"
古代博物馆,阿尔及尔,"177 Bd Colonel Krim Belkacem, Alger Ctre 16000, Algeria",10:00开放,+213-23-470851,介绍->开放时间,"古代博物馆位于阿尔及尔市中心的一个小院子里，由两栋较小的房子构成。
一栋展示的是古罗马文物，比如马赛克、雕塑一类的。另一栋展示的是古往今来的当地宗教的手工艺精品，从金属器皿、珠宝到木质生活器具都有。->全年 周一-周四 09:00-12:00,13:00-17:00 周六 10:00-12:00,14:00-18:00 周五,周日"
