names,places,addresses,times,teles,titles,descs
旧水塔,芝加哥,"835 N Michigan Ave, Chicago, IL 60611",,,介绍->开放时间,芝加哥旧水塔位于密歇根大街北，紧邻约翰·汉考克中心，水塔建于1869年，使用的材料为大型的石灰石，整个水塔颇具13世纪欧洲哥特式建筑的风格，看上去似乎更像是一座微型城堡，而非水塔。是1871年芝加哥大火中幸免的少数建筑中的一件。如今，该水塔已经不再被用于泵水和送水了，已然成为了芝加哥地标性建筑。->具体营业状态以当天开放情况为准
阿德勒天文馆,芝加哥,"1300 S Lake Shore Dr, Chicago, IL 60605, USA",今日09:00开放（15:00停止入园）,+1-312-9227827,介绍->开放时间->优待政策->服务设施->必看贴士,"阿德勒天文馆位于格兰特公园南侧的湖滨地带，建于1930年，是美国古老的天文馆之一，圆球形的外观让你一眼就会感到一种天文范儿，和赛德水族馆、菲尔德博物馆形成一个展馆群。
参观指南
馆内有一处球形剧场，采用了3维立体技术，整个银河都被投射在了天顶上，还增加了感官设计，让你感受到一种外太空的悬浮感，很是奇妙。此外，还有一个大玻璃球，里面装满了液体，生动的展现着地球表面的大气流动状态。另外还有让人仿佛在宇宙中穿梭的星行者剧院和大气层流动互动体验项目、星球探索者展厅、月球摄影展厅、星际旅程展厅和望远镜展厅等多个展厅。在馆中亦有许多互动项目可以体验，如月球跳、观看IBEX影片等，孩子们可以加入《芝麻街》的布偶人物表演。->全年 周三 16:00-22:00（21:00停止入园） 周一-周二,周四-周日 09:00-16:00（15:00停止入园）；圣诞节和感恩节关闭；具体营业状态以当天开放情况为准。->儿童：2周岁及以下儿童免费，需由至少1名成人陪同购票进入。，免费->停车场：【阿德勒停车场】参考价格：早鸟票：11美元/每辆车 9:30之前 标准价格：20美元/每辆车 9:30至16:00每辆车20美元；地址：天文阿德勒馆旁；库位：请参考停车场；【Soldier Field北车库】参考价格： 标准价格：前4小时每辆车19美元/ 4-12小时22美元*；地址：Soldier Field东边；库位：请参考停车场；【Solidarity Drive街边停车】参考价格：请参照路边停车提示；地址：Solidarity Drive；库位：请参照路边停车提示；停车信息网站：https://www.adlerplanetarium.org/visit/directions/->1. 赛德水族馆、菲尔德博物馆均在天文馆附近，如果时间充裕，建议一同游览。->1. 赛德水族馆、菲尔德博物馆均在天文馆附近，如果时间充裕，建议一同游览。"
西北大学,芝加哥,"633 Clark St, Evanston, IL 60208, USA",,+1-847-4913741,介绍->开放时间->必看贴士,"美国西北大学（缩写NU）于1851年创立，至今已有一百多年的历史，是美国有名的高等学府之一，也是十大联盟高校。这所私人学府位于伊利诺州的埃文斯顿市，临近芝加哥。西北大学在2016 U.S.News全球大学排名第25位，2016泰晤士全球大学排行第25位，是莘莘学子争相报考的学院。
1. 埃文斯顿主图书馆
这所大学共设有11间图书馆，其中以埃文斯顿校区的主图书馆非常具有规模，总藏书超过460万本，共收藏逾4万本杂志与期刊，学生可以经由电脑化的图书馆设备查知资料的所在处。而且大学也为学生提供生活上的各种服务，例如法律、心理辅导，并设有为全体学生提供的“safe ride”夜间交通服务。
2. 丰富多彩的文化活动
西北大学有着许多的传统活动，例如在橄榄球比赛时有数个传统习俗。在对方控制球的时候，学生会把手做成爪的形状并像野猫叫。每年冬天学校都会举办马拉松的募捐福利活动。还有学生学期期末的一周前的周日上午九点种时，学生探出窗户或者在校园里使足力气叫喊。每年春天亡兵纪念日后的周末，在填湖的校园地带进行音乐会。->具体营业状态以当天开放情况为准->1. 参观校园和教学楼时不要大声喧哗吵闹，以免影响学生上课。
2. 参观西北大学需要进入官网预约相应时间段。->1. 参观校园和教学楼时不要大声喧哗吵闹，以免影响学生上课。
2. 参观西北大学需要进入官网预约相应时间段。"
滨海城市大厦,芝加哥,"Marina City Goldberg, Chicago, IL 60654, USA",,,介绍->开放时间,马里纳城是芝加哥的标志性建筑之一，两座60层高呈玉米外形的孪生楼，于1964年建成的，整个工程耗资3600万美元。工程完工时，这对孪生楼就成为了当时世界上较高的住宅楼以及较高的钢筋混凝土结构建筑。在这其中有诸如剧院、体育馆、游泳池、滑冰场、保龄球馆以及一些商店和饭店，整个建筑被视为“城市中的城市”。->具体营业状态以当天开放情况为准
橡树街湖滩,芝加哥,"1000 N Lake Shore Dr, Chicago, IL 60611-5303",今日06:00开放,+1-312-7427529,介绍->开放时间,橡树街海滩毗邻橡树街和密歇根湖，是欣赏北密歇根大街的好地点，也是众多明信片的取景地。夏天的时候，租上一张椅子坐在沙滩上看孩子嬉戏玩耍或者在橡树街上的咖啡馆点一杯咖啡，望着芝加哥的都市美景。整个夏天橡树街海滩都会举办各种各样的业余和排球比赛。->全年 06:00-23:00；具体营业状态以当天开放情况为准。
格兰特公园,芝加哥,"337 E Randolph St, Chicago, IL 60601, USA",今日06:00开放,+1-312-7423918,介绍->开放时间,格兰特公园位于芝加哥密歇根大道和密歇根湖之间，是芝加哥市中的主要公园。也是芝加哥引人注目的公园。公园内有很多具有特色的建筑，北面有芝加哥艺术博物馆，南面有自然历史博物馆、塞德水族馆和阿德勒天文馆，菲尔德博物馆和露天音乐堂，东面则是如海的密歇根湖。->全年 06:00-23:00；具体营业状态以当天开放情况为准
芝加哥当代艺术博物馆,芝加哥,"220 E Chicago Ave, Chicago, IL 60611, USA",今日10:00开放,+1 312-280-2660,介绍->开放时间->优待政策->服务设施->必看贴士,"芝加哥当代艺术博物馆成立于1967年，与有名的“华丽英里”为邻，由30多位收藏家、艺术家、评论家共同创立，是一个免税的非营利性机构。博物馆的运作主要依靠美术馆成员支持和社会私人捐款。博物馆的收藏品约2,700件，还有超过3000位艺术家书籍，其中主要展出二战后的当代艺术作品，藏品涵盖图书、雕塑、照片、录像、绘画等各种各样的艺术形式。
作为芝加哥比较新的主要博物馆建筑，当代大型的国家艺术机构，它展示了许多自1945年以来，激发思想的艺术品，通过油画丶雕塑丶摄影丶电视和电影及表演展示了当代的是视觉文化。多位艺术家曾在此举办过展览，例如弗里达·卡洛在美国的首场个展，杰夫·昆斯的首场博物馆个展等。
美术馆侧面有一个不大的店面，商店展现富有创意的现代生活方式，分为上下两层，一层主打家居饰品、珠宝、钟表、儿童玩具和时尚新品。二楼以图书期刊、唱片、DVD、卡片和推荐商品为主。->全年 周三-周日 10:00-17:00 周二 10:00-21:00->儿童：18周岁及以下，免费
补充说明：免责条款：以上信息仅供参考，具体信息请以景点当天披露为准。->停车场：【博物馆停车场】参考价格：30分钟以下6美元，30分钟-1小时17美元，1-2小时$ 27，2-3小时34美元，3-12小时39美元，12-24小时44美元；地址： 芝加哥大道位于费尔班克斯法院以西，毗邻博物馆；库位：请参考停车场信息；更多信息：https://www.mcachicago.org/Visit/Directions
纪念品商店：博物馆设有纪念品商店和网上商店，更多信息请参照：https://www.mcachicagostore.org/->1. 博物馆内，请将手机设置为静音状态，手机通话只可以在博物馆内的非参观空间。
2. 博物馆内可以使用婴儿推车，在空间有限的情况下可能禁止使用婴儿推车。
3. 可以拍摄馆内的收藏品和特展的照片，拍摄的照片仅供个人使用。部分特殊的艺术作品或展品禁止拍照，请遵守相关的标牌指示规定，请勿使用闪光灯、三脚架和摄影机。
4. 禁止携带食物或饮料入场。->1. 博物馆内，请将手机设置为静音状态，手机通话只可以在博物馆内的非参观空间。
2. 博物馆内可以使用婴儿推车，在空间有限的情况下可能禁止使用婴儿推车。
3. 可以拍摄馆内的收藏品和特展的照片，拍摄的照片仅供个人使用。部分特殊的艺术作品或展品禁止拍照，请遵守相关的标牌指示规定，请勿使用闪光灯、三脚架和摄影机。
4. 禁止携带食物或饮料入场。"
儿童博物馆,芝加哥,"700 E Grand Ave, Chicago, IL 60611, USA",今日10:00开放,+1 312-527-1000,介绍->开放时间,"儿童博物馆，位于美国芝加哥，是当地非常有名的亲子博物馆。在这里，除了可以制作手工艺品，孩子们还可以学习很多消防知识。->全年 周五-周日 10:00-17:00 周一,周四 10:00-14:00"
湖滨公园,芝加哥,"680 N Lake Shore Dr, Chicago, IL 60611-4546",今日06:00开放,+1 312-742-7891,介绍->开放时间,芝加哥市内的一处湖滨公园，公园有许多休憩和锻炼设施供游人使用，天气好的时候来这里散散步也散散心，享受片刻的宁静。->全年 06:00-23:00
芝加哥圣名主教座堂,芝加哥,"735 N State St, Chicago, IL 60654, USA",今日09:00开放,+1 312-787-8040,介绍->开放时间,"芝加哥圣名主教座堂位于芝加哥华丽一英里旁，是天主教芝加哥教区的总教座堂，这座教堂是取代在1871年芝加哥火灾中烧毁的圣玛丽亚主教座堂和圣名教堂，于1875年11月21日重新呈现在公众的面前。圣名主教座堂属于哥特复兴式建筑风格，该教堂有233英尺长，126英尺宽，能坐1520人。->全年 周六 09:00-19:00 周三 17:00-19:00,06:30-13:00 周一-周二,周四-周五 06:30-13:00 周日 06:30-19:00"
