names,places,addresses,times,teles,titles,descs
Lagos Motor Boat Club,拉各斯,"28 Awolowo Rd, Ikoyi, Lagos, Nigeria",今日10:00开放,+234-1-7401722,介绍->开放时间,Lagos Motor Boat Club 提供良好的摩托艇以及专业的教练和向导，带你体验驾驶摩托艇驰骋的乐趣。->全年 10:00-22:00
Freedom Park Lagos,拉各斯,"Old Prison Ground, Broad St, Lagos Island 102273, Lagos, Nigeria",今日10:00开放,+234 803 302 2587,介绍->开放时间,"该公园占地面积广阔，囊括了各种设施，包括儿童游乐区、篮球场、足球场、健身房、露天剧场等。->全年 周五 10:00-23:00 周一-周四,周六-周日 10:00-22:00"
Lekki Leisure Lake,拉各斯,"莱基, 尼日利亚",今日11:00开放,+234 904 355 0000,介绍->开放时间,Lekki Leisure Lake是拉各斯的一项惊险刺激的水上运动。->全年 11:00-22:00
耐克画廊,拉各斯,"2 Oba Yekini Elegushi Rd, Lekki Phase I 106104, Lekki, Nigeria",今日10:00开放,+234 803 409 6656,介绍->开放时间,耐克画廊，位于尼日利亚的阿布贾 ，是一座极具创意的艺术画廊。游客不仅可以欣赏精美的艺术展品，还可以了解更多非洲的历史文化。->全年 周日 13:00-18:00 周一-周六 10:00-18:00
Oniru Private Beach,拉各斯,"1 Ligali Ayorinde St, Lagos 102241, Nigeria",,+234 816 679 0714,介绍->开放时间,该海滩有清澈的海水、细腻的沙滩和美丽的海景，在这里，游客们可以享受日光浴、沙滩排球、游泳和冲浪等各种海滩活动，还可以品尝当地美食和饮品，是一个度假和休闲的好去处。->全年 全天开放
National Art Theatre,拉各斯,"Iganmu Rd., Lagos 101261, Nigeria",,,介绍,该剧院以保护、展示和推广尼日利亚的艺术和文化为主题，设施多样，不仅有舞台表演厅、电影放映厅、艺术展览厅等艺术大厅，还有乒乓球馆、摔跤馆、拳击馆等室内活动场馆。
kalakuta museum,拉各斯,"7 Gbemisola St, Allen 100281, Ikeja, Nigeria",,0802 313 7307,介绍->开放时间,该博物馆有音乐设备，衣服，著作等Fela的个人物品，还有屋顶餐厅，人们可以品尝美食。->全年 周一-周五 11:00-18:00
Muson Centre,拉各斯,"8/9 Marina, Onikan, Lagos Lagos, Lagos Island 102273, Lagos, Nigeria",09:00-16:00开放,"+234 807 760 7481,+234 807 760 7675,+234 915 049 1400",介绍->开放时间,这是一个可以举办音乐会、会议、婚礼等的多功能活动厅。->全年 周一-周六 09:00-16:00 周日；具体营业状态以当天开放情况为准
Barazahi,拉各斯,"16, Fola Osibo Street, Phase, Lekki Phase I 106104, Lagos, Nigeria", 水疗中心：周一至周六上午 9 点至晚上 9 点，周日上午 11 点至晚上 7 点,+234-01- 2915256,开放时间,健身房：周一至周六上午 6 点至晚上 9 点，周日上午 11 点至晚上 7 点； 水疗中心：周一至周六上午 9 点至晚上 9 点，周日上午 11 点至晚上 7 点； 沙龙和果汁吧：周一至周六上午 9 点至晚上 8 点，周日上午 11 点至晚上 7 点。
Omu Resort,拉各斯,"1 Asiwaju Bola Tinubu Wy, Ibeju 105101, Lekki",09:00-18:00开放,+234 814 281 2406,介绍->开放时间,这是一家拥有多个景点的度假村，这里有动物园、游乐场、海洋世界、迷你高尔夫、博物馆、游泳池等设施。->全年 周一-周六 09:00-18:00 周日 12:00-18:00
