names,places,addresses,times,teles,titles,descs
卡鲁因清真寺,非斯,"Fes, Morocco",08:15-21:55开放,+212-5-35753601,介绍->开放时间,卡鲁因清真寺是摩洛哥第二大的清真寺，建于859到862年，曾作为突尼斯难民的避难所，是目前伊斯兰世界保存最完好的图书馆之一。非穆斯林禁止进入。->全年 08:15-21:55；具体营业状态以当天开放情况为准
马里尼德王朝墓地,非斯,非斯,,,介绍->开放时间,"墓地本身没什么好看的，但由于墓地位于城外山上，地势比较高，所以是个很好的观景台，可以俯瞰着整个非斯。
步行还是有点远，从旧城打车过去每人5-7DH。->全年 全天开放"
Nejjarine木质工艺品和手工制品...,非斯,"Pl. Nejjarine, Fes, Morocco",今日10:00开放,+212 531-412616,介绍->开放时间,Nejjarine木质工艺品和手工制品博物馆开放于1998年，它位于一座装饰镶嵌画的美丽旅馆里，博物馆不大，里面展示着各种手工艺品。->全年 10:00-17:00；具体营业状态以当天开放情况为准
皇家马厩粮仓,非斯,梅克内斯,,+212-612684748,介绍->开放时间,主要用途是存放供给皇家御马用的额粮草和部分皇室专用的粮食，其中大部分的屋顶在1755年大地震的余波中遭到损毁。->全年 全天开放；具体营业状态以当天开放情况为准
曼索尔城门,非斯,梅克内斯摩洛哥,营业时间待定,,介绍->开放时间,作为世界文化遗产，梅克内斯比较出名的就是那条连绵25公里的古城墙了。它是摩洛哥较长较完整、布局较复杂和形式很丰富的古城墙。而城墙上非常壮观的，就是曼索尔城门。它坐落在城市广场的对面，据说当年穆莱·伊斯梅尔建造时，是作为给自己的丰功伟绩树碑立传的纪念碑来修建的。高大、雄伟，圆形的拱门两侧还立着两座类似阁楼一样的护堡，造型十分别致。->具体营业状态以当天开放情况为准
梅克内斯阿拉伯人区,非斯,梅克内斯,,,介绍->开放时间,梅克内斯阿拉伯人区(Meknes Medina)位于主广场Place el-Hedim的北面，就是普通市中的一个城区，很安静，兜兜转转的小路两边是色调鲜明的房屋。->具体营业状态以当天开放情况为准
Aben Danan Synagogue,非斯,"3235+38G, Fes, Morocco",,,介绍,Aben Danan Synagogue是摩洛哥较古老和较有名的犹太教堂之一。它建于17世纪，是摩洛哥犹太人的重要宗教和文化中心。教堂的外观是摩尔式建筑风格，内部则充满了华丽的摩尔式装饰和犹太教传统的艺术品。
叔阿拉皮革坊,非斯,"Derb Chaouwara, Fez",今日10:00开放,,开放时间,全年 10:00-19:30
伊夫兰,非斯,"Ifran, Morocco",,,介绍->开放时间,"伊夫兰位于摩洛哥伊夫兰，这里是有名的滑雪胜地，有“小瑞士”之称。该市海拔1,650米，人口约12000人。->全年 全天开放"
伊德里斯陵墓,非斯,"Fes, Morocco",,,介绍->开放时间,这是中世纪北非阿拉伯人建立的第一个什叶派王朝——伊德里斯王朝的穆莱•伊德里斯的陵墓。->具体营业状态以当天开放情况为准
