names,places,addresses,times,teles,titles,descs
Safari Bando,阿鲁沙,"莫西, 坦桑尼亚",,+255 743 203 749,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Calabash Adventures,阿鲁沙,"阿鲁沙, 坦桑尼亚",,+255 784 463 115,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
Tanganyika Ancient Routes,阿鲁沙,"阿鲁沙, 坦桑尼亚",,,景点介绍,
Sidai Center Workshop & Retail...,阿鲁沙,"13 Kanisa Road | Gymkhana Road, Arusha 255, Tanzania",,+255 743 071 086,开放时间,"days: 周一 - 周五, times: 上午10:00 - 下午5:00,days: 周六, times: 上午10:00 - 下午4:00,"
Ndoto Safari,阿鲁沙,"阿鲁沙, 坦桑尼亚",,,景点介绍,
Wild Secret Safaris,阿鲁沙,"阿鲁沙, 坦桑尼亚",,+255 784 755 121,开放时间,全年 全天开放
TwigaBrew,阿鲁沙,"Dodoma Road, Aim Shopping Mall | Ground Floor Opposite the Cinema, Arusha, Tanzania",,,景点介绍,
Tarylin,阿鲁沙,"阿鲁沙, 坦桑尼亚",,+255 624 533 223,开放时间,"周日 - 周六上午12:00 - 下午11:59days: 周日 - 周六, times: 上午12:00 - 下午11:59,"
塞舌尔,马埃岛,Seychelles,,+248-4671300,介绍->开放时间->必看贴士,"塞舌尔被称为奢华的度假名地之一，被誉为地球的伊甸园，它隶属非洲，却不在非洲陆地上，它是位于非洲陆地东部印度洋西南部的群岛国家，由115个大小岛屿组成，人口不多，为了保留较原始的自然环境，塞舌尔甚至对每年的游人数量有所控制。
塞舌尔群岛分为4个密集的岛群：马埃岛和它周围的卫星岛、锡卢埃特岛和北岛、普拉斯兰岛群、弗里吉特岛及其附近的礁屿。花岗岩岛多山地丘陵，马埃岛海拔905米的塞舌尔山为全国顶高点。珊瑚岛地势低平。全境无河流。塞舌尔属热带雨林气候，终年高温多雨。热季平均气温30度，凉季平均气温24度。
较好的出行时间是4-9月份，此时温度适中，不会下大雨，可以充分享受阳光、沙滩，但也要注意护肤。->具体营业状态以当天开放情况为准->1.天气：塞舌尔终年天气炎热，建议多带些夏天轻薄的服装，不低于SPF30+的霜、草帽、太阳镜等用品都是必要的装备。
2.电压：塞舌尔电压为240伏，国内带来的电器均可使用，但塞舌尔的电源插座均为英式三相，需要带转换插头。
3.治安：长期以来，塞舌尔是世界上尤其是非洲治安状况较好的国家之一。
4.消费：VISA、万事达和美国运通的卡在塞舌尔都可以使用。
5.通讯：有手机漫游服务，但无法接收和发送邮件。
6.沙滩：塞舌尔所有的沙滩都是公开的，临海的酒店也不能阻止非本店的住客或当地人使用酒店前的沙滩。
7.环保：塞舌尔人环保意识较强。每砍一棵树都要报环境部审批。在海洋公园海域，为了保护热带鱼类，不但禁止捕鱼，当地人还通常会劝阻游客拾捡贝壳，“贝壳——浮游生物——虾米——小鱼——大鱼”已形成一条生物链。->1.天气：塞舌尔终年天气炎热，建议多带些夏天轻薄的服装，不低于SPF30+的霜、草帽、太阳镜等用品都是必要的装备。
2.电压：塞舌尔电压为240伏，国内带来的电器均可使用，但塞舌尔的电源插座均为英式三相，需要带转换插头。
3.治安：长期以来，塞舌尔是世界上尤其是非洲治安状况较好的国家之一。
4.消费：VISA、万事达和美国运通的卡在塞舌尔都可以使用。
5.通讯：有手机漫游服务，但无法接收和发送邮件。
6.沙滩：塞舌尔所有的沙滩都是公开的，临海的酒店也不能阻止非本店的住客或当地人使用酒店前的沙滩。
7.环保：塞舌尔人环保意识较强。每砍一棵树都要报环境部审批。在海洋公园海域，为了保护热带鱼类，不但禁止捕鱼，当地人还通常会劝阻游客拾捡贝壳，“贝壳——浮游生物——虾米——小鱼——大鱼”已形成一条生物链。"
布法隆海滩,马埃岛,"Beau Vallon Beach, Seychelles",,,介绍->必看贴士,布法隆海滩是塞舌尔受欢迎的沙滩之一，绵长细白的沙滩就像一条丝带位于海岸线上。->在海滩上注意做好防晒措施，6月-11月有大浪期间，下水需注意安全。->在海滩上注意做好防晒措施，6月-11月有大浪期间，下水需注意安全。
