names,places,addresses,times,teles,titles,descs
Falcon Adventure - Hurghada,赫尔格达,"赫尔格达, 埃及",,+201033624001,开放时间,"周日 - 周六上午8:00 - 下午11:00days: 周日 - 周六, times: 上午8:00 - 下午11:00,"
东部沙漠,赫尔格达,Sohag Desert,,,介绍->开放时间,"东部沙漠紧邻尼罗河三角洲的东南方，向东南延伸至苏丹东北部，又从尼罗河各地向东达苏伊士湾和红海。面积约221,940平方公里。东部沙漠由起伏的沙土高原组成，高原从尼罗河流域起骤然高耸，并在尼罗河以东处并入红海丘陵。->全年 全天开放"
蓝色天堂潜水中心,赫尔格达,"赫尔格达, 埃及",,+20 111 350 8400,开放时间,"周日 - 周六上午10:00 - 下午6:00days: 周日 - 周六, times: 上午10:00 - 下午6:00,"
Habiba Horse,赫尔格达,"Habiba Horse Circle, El Gouna, Hurghada, Egypt",7:00-19:00开放,+20 100 426 1473,介绍->开放时间,这是一个位于埃及艾尔古纳的马场，不仅拥有各种品种的马匹，还提供各种马术课程供人们学习。此外，这里还有一些马术表演可供观看，是马术爱好者的好去处。->全年 7:00-19:00
Alex Safari,赫尔格达,"艾高娜, 埃及",,,景点介绍,
Ocean Diva Catamaran Sailing C...,赫尔格达,"艾高娜, 埃及",,+20 100 010 2953,开放时间,"周日 - 周六上午8:00 - 下午10:00days: 周日 - 周六, times: 上午8:00 - 下午10:00,"
Delfinausflug mit MO,赫尔格达,"赫尔格达, 埃及",,,景点介绍,
iDive Diving Centre,赫尔格达,"马卡迪湾, 埃及",8:30-13:00开放,+20 122 737 5820,开放时间,全年 8:30-13:00
Hurghada Grand Aquarium,赫尔格达,"Hurgada - Al Ismaileya, Qesm Hurghada, Red Sea Governorate 84511, Egypt",9:00-19:00开放,+20 111 618 1117,开放时间,全年 9:00-19:00
Deep Divers Hurghada,赫尔格达,"赫尔格达, 埃及",8:00-18:00开放,+20 65 3551780,开放时间,全年 8:00-18:00
