names,places,addresses,times,teles,titles,descs
绿市广场,开普敦,"Burg St &, Longmarket St, Cape Town City Centre, Cape Town, 8000, South Africa",09:00-18:00开放,,介绍->开放时间,"位于开普敦市区与圣乔治街相邻的绿市广场，是一座历史悠久的跳蚤市场，可追溯到18世纪，花匠们利用此处出售货物。由于距港口不到一公里，此地成为各国水手爱逛的商场。从早上九点至下午五点叫卖声不断。
这个古意盎然的鹅卵石广场，虽不见出售花卉，取而代之的是各式非洲风格的手工艺品河流行服饰摊位。商场叫卖物品以印度人所卖的银器制品很为特殊，大部分都来自印度或中东的油灯、烛台或项链，奇特又古朴的造型，实在不易见。而周边的圣乔治人行道商圈、教会街和长街也有各具特色的商店和工艺品引人驻足。
古鲁特教堂是绿市广场的古地标，黑色的外观与绿市广场黝黑的圆石地板相互辉映，这座1704年由荷兰人所建的教堂，为全南非古老的教堂之一，目前仍是附近居民做礼拜的神圣教堂。->全年 09:00-18:00；具体营业状态以当天开放情况为准"
绿点体育场,开普敦,"Green Point, Cape Town, 8051, South Africa",,+27-21-4170120,介绍->开放时间,绿点体育场是南非为举办世界杯新建的五座球场之一。新建的绿点体育场位于桌山和罗本岛两大建筑之间的“绿点”区，因而得名。绿点体育场是在原旧体育场旁新建的一座多功能球场。旧体育场只能容纳18000人，已改建成了新球场和世界杯的宣传基地，设有开普敦足球史展览室、影视大厅等。2009年12月，新绿点体育场正式竣工，容量也扩充至68000人，其中的1.3万个临时座位在世界杯结束后拆除，从而使其能够满足所有的大型项目，包括足球、橄榄球、音乐会以及其他大型活动。->具体营业状态以当天开放情况为准。
梅曾贝赫海滩,开普敦,"Muizenberg Beach,Cape Town Central",,+27-21-4807700,介绍->开放时间,梅曾贝赫海滩是著名的海滨度假胜地。因为这里的海滩几乎没有岩石，且浪大，所以成为很好的冲浪场地。一望无际的蔚蓝色的大海，海浪如泛着银光的绸缎卷向沙滩。->具体营业状态以当天开放情况为准。
斯泰伦博斯,开普敦,"Center of town, Stellenbosch 7600, South Africa",,+27 21 808 8111,介绍->开放时间,斯泰伦博斯是一个小镇，距离开普敦55公里，是南非历史悠久的小镇之一，也是保留早期欧洲殖民者带来的欧洲风情保留完好的地方。斯泰伦博斯小镇有很多值得参观的地方，比如它美妙的风景，具有古欧洲风格的商店及教堂，玩具博物馆，当地美食等，当然较有名的就是当地的葡萄酒了。葡萄酒之旅是斯泰伦博斯吸引人之处，也是南非之旅的必选之地。斯泰伦博斯是南非葡萄酒的主要产地，公路两旁是一座接一座的葡萄庄园，有超过100个酒窖，且大部分对游客开放。 行驶在仿佛欧洲古典小镇的斯泰伦博斯，满眼都是葡萄的绿色，整齐的葡萄架尽头是成排的玫瑰花。拥有“橡树之城”之称的斯泰伦博斯拥有大量高质量的橡树，葱郁的橡树环绕着葡萄庄园。葡萄的香味混合着玫瑰花和橡树的香气，让人深深陶醉在其中。->全年 周一-周五 08:00-16:30 周六-周日；具体营业状态以当天开放情况为准
默克白色海滩,开普敦,"otto du plessis Dr, cape town",,,介绍,位于南非开普敦北部约35公里的南非不容错过的十大海滩之—的默克白色海滩（南非当地语：牛奶灌木海滩），这个海滩绵延7公里，并且往远看还能看见桌山及开普顿城市全景，仿佛置身一幅美丽的油画之中，在这里可以尽情的感受感受阳光与沙滩相融的自然魅力，聆听海浪创作的天籁之音。这里的风非常大，海浪撞击出层层白雾，沙滩上细细的白沙打在脸上会感到很疼，人被风沙吹的几乎站立不住。但日落的景色非常美，层层海浪夹着白雾，上面海鸥在飞舞，这种惬意可是在都市中无法体会得到的喔。
南非犹太博物馆,开普敦,"88 Hatfield St, Gardens, Cape Town, 8001, South Africa",,+27-21-4651546,介绍->开放时间,"南非犹太博物馆位于开普敦，游客可以在这里了解当地人的信仰和历史文化。->全年 周一-周四,周日 10:00-17:00 周五 10:00-14:00；具体营业时间以景区现场公示为准"
Iziko Bo-Kaap Museum,开普敦,"71 Wale St, Schotsche Kloof, Cape Town, 8001, South Africa",09:30-15:30开放,021 481 3939,介绍->开放时间,波卡普博物馆（Bo-Kaap Museum）就坐落在开普敦古老的城市居民区当中。 博物馆展示的是开普敦伊斯兰教家庭的生活方式和宗教习惯相关历史文物。这座博物馆是开普敦主要的景点之一，它也是南非文化历史博物馆的重要组成部分。->全年 周一-周六 09:30-15:30
City Hall,开普敦,"Darling Street, Cape Town Central, South Africa",,+27 21 444 0747,介绍->开放时间,开普敦市政厅是一座古老的法式建筑，包括大礼堂、小礼堂以及宴会厅，这里可以举办各种活动。->全年 周一 全天开放 周二-周五 07:45-15:00 周六-周日；具体营业状态以当天开放情况为准
第六区博物馆,开普敦,"25A Albertus St &, Buitenkant St, Zonnebloem, Cape Town, 8000, South Africa",09:00-16:00开放,+27 21 466 7200,介绍->开放时间,第六区博物馆，位于南非开普敦。博物馆创立于一九九四年，主要功能是：记录、重现并向人们展示第六区的历史，同时也为重新振兴第六区而努力。->全年 周一-周六 09:00-16:00
Simon's Town Museum,开普敦,"Court Rd, Simon's Town, Cape Town, 7975, South Africa",,+27 21 786 3046,介绍->开放时间,Simon's Town Museum位于一座古老的建筑内，该建筑约建于1777年，馆内有很多展品，这些展品主要展现了该镇的历史文化。->全年 周一-周四 10:00-15:00
