names,places,addresses,times,teles,titles,descs
TCL中国剧院,洛杉矶,"6925 Hollywood Blvd, Hollywood, CA 90028, USA",,+1-323-4613331,介绍->开放时间->优待政策,拥有美国“好莱坞先生”之称的格劳曼，于1927年在好莱坞星光大道的核心位置修建了他一直以来梦寐以求的中国剧院。这座拥有东方艺术风格的剧院承办了多次奥斯卡颁奖典礼，也是众多导演选择电影首映的地点，是好莱坞大道上较为星光夺目的剧院。->具体营业状态以当天开放情况为准->补充说明：1、免票人群：2周岁及以下儿童免费，需由至少1名成人陪同购票进入2、以上信息仅供参考，具体信息请以景点当天披露为准。
长滩,洛杉矶,"Long Beach, CA, USA",,,介绍->开放时间,"洛杉矶南部的港口城市长滩，因其绵延无尽的海岸线而得名，常年气候温和，加上美丽的自然风景使其成为声名在外的度假胜地。这里还有南加州较大的长滩水族馆、邮轮玛丽皇后号、战舰爱荷华号。


1. 畅游长滩水族馆
这座世界闻名的水族馆饲养了上万只海洋生物，你可以在这看到活化石大鹦鹉螺、超巨型蜘蛛蟹、世界很毒的火焰墨鱼、濒危的麦哲伦企鹅等丰富多样的水生生物，在室外还有一座偌大的鲨鱼湖。
2. 瞻仰两大传奇船舰
长滩藏匿着两个传奇，一个是曾作为世界较大豪华邮轮而风光一时的玛丽皇后号，在二战中被征召入伍，然而近年来使其见诸报端的却是它不断的闹鬼传闻。另一个则是在二战中获得九枚战斗之星荣誉的爱荷华号，如果你是个军事迷，那么千万不要错过参观传奇战舰的机会。->全年 全天开放；具体营业状态以当天开放情况为准"
洛杉矶艺术博物馆,洛杉矶,"5905 Wilshire Blvd, Los Angeles, CA 90036, USA",今日10:00开放,+1 323 857-6010,介绍->开放时间->必看贴士,"洛杉矶艺术博物馆坐拥上万件藏品，涵盖了几乎每一个时代每一种文化的艺术作品，是美国西海岸较大规模的百科式艺术博物馆。除艺术特展之外，还承办电影放映、音乐会等活动，很大程度地利用了博物馆。博物馆外部整齐划一的灯柱群也颇为壮观，尤其是夜幕降临，灯光一同亮起，美不胜收。->全年 周一-周二,周四 11:00-18:00 周五 11:00-20:00 周六-周日 10:00-19:00 周三；博物馆在感恩节、圣诞节和周三关闭。->1： 博物馆内有免费无线网络，允许在展馆内拍照，禁止使用闪光灯与三脚架。->1： 博物馆内有免费无线网络，允许在展馆内拍照，禁止使用闪光灯与三脚架。"
好莱坞杜莎夫人蜡像馆,洛杉矶,"6933 Hollywood Blvd, Los Angeles, CA 90028",今日11:00开放,+1 323-798-1670,介绍->开放时间->优待政策->服务设施->必看贴士,"位于好莱坞大道上的杜莎夫人蜡像馆，因为得天独厚的地理位置而具有独特意义，成为全球较具人气的蜡像馆。在这里不仅可以和令人真假难辨的名人蜡像们合影，还可以和蜡像馆外的模仿艺人一起摆Pose，你可以坐在奥巴马身边装一把国家元首，抑或是和美国队长、蝙蝠侠、钢铁侠一起扮演美国英雄，简直就是梦想之地。->全年 周一-周四,周日 11:00-18:00 周五-周六 11:00-20:00；具体营业状态以当天开放情况为准->儿童：2周岁及以下，免费->停车场：【景区停车场】参考价格：周一至周六18美元，周日20美元；地址：入口位于Orange Drive；库位：请参照停车场提示；更多信息请参照：https://www.madametussauds.com/hollywood/en/plan-your-visit/getting-here/->1. 周边停车费较高，建议使用公共交通或者停车在距景点较远的街区。


2. 蜡像馆内部分造型有道具租借，可以辅助合影，具体可咨询工作人员。->1. 周边停车费较高，建议使用公共交通或者停车在距景点较远的街区。


2. 蜡像馆内部分造型有道具租借，可以辅助合影，具体可咨询工作人员。"
唐人街,洛杉矶,"Chinatown, Los Angeles, CA, USA",,+1-213-6800243,介绍->开放时间,洛杉矶唐人街虽然不如纽约、旧金山的唐人街那么有名，但却是历史非常悠久的唐人街之一。街上灯笼遍布，还有古香古色的中国牌楼，店铺招牌均采用汉字书写。你可以在这里品尝到地道的中国美食，如果恰逢传统节日，还可以看到舞龙舞狮，在异国他乡一解乡愁。->具体营业状态以当天开放情况为准
小东京,洛杉矶,"Little Tokyo, Los Angeles, CA, USA",,+1-213-8806875,介绍->开放时间,"小东京是洛杉矶具有异国风味的区域，处处散发出浓郁的东瀛风情。这里19世纪风格的商业建筑与现代房舍，承袭了日本精致文化的特色，栉比鳞次的商店装璜非常细腻，马路宽阔井然，与四面城区之芜乱颓败的景像，实有天壤之别。
1. 观赏传统日式表演
每年元旦及初夏时节这里会举办盂兰盆舞及太鼓表演，热闹异常。八月这里有各种花道、茶道、书道、日本艺术等各种表演，让你仿佛身处夏日祭的霓虹国。
2. 参观美籍日本人国家博物馆
这里的美籍日本人国家博物馆，成立的宗旨为一座沟通的桥梁，馆内藏内有丰富的日裔在美奋斗史，还有电影放映和现场表演，博物馆内定期会有日式烹饪班、传统工艺作坊等课程，让人亲身体验日本文化。
3. 在日本村广场逛日式小店
日本村广场是小东京日本风情的代表，干净的街道两旁是低矮的日式木制平房，各式各样的日本店铺、寿司店、书店、御果子店等应有尽有。广场上矗立着一座木头搭建的精神堡垒，直指半空，气势甚是不凡。->具体营业状态以当天开放情况为准"
威尼斯海滩,洛杉矶,"Venice Beach, Los Angeles, CA, USA",,+1-310-3966764,介绍->开放时间->必看贴士,"威尼斯海滩因其多元化的现代色彩被誉为海滩圣地，诗人、画家、个性且富有创意的街头涂鸦、风格迥异的表演艺人随处可见，而且每天都有健美先生展示阳刚之美，轮滑步道每天都有滑板少年展示独门绝技。来这里感受独特的美式街头文化，何尝不是旅行中的一种收获。->全年 全天开放->1. 由于海滩人流量大游客较杂，为保证安全，尽量不要逗留到天黑。
2. 海滩周围停车位紧张，且价格较高，建议停在距离稍远的街区。
3. 威尼斯海滩白天紫外线较高，在海滩游玩要做好防晒措施。->1. 由于海滩人流量大游客较杂，为保证安全，尽量不要逗留到天黑。
2. 海滩周围停车位紧张，且价格较高，建议停在距离稍远的街区。
3. 威尼斯海滩白天紫外线较高，在海滩游玩要做好防晒措施。"
好莱坞标志,洛杉矶,"Los Angeles, CA 90048-9998",,+1 323-443-1923,介绍->开放时间->必看贴士,"好莱坞给人留下的最经典印象，便是矗立于山坡硕大的“HOLLYWOOD”字样标识，20世纪初这个景色宜人的地方吸引了众多电影电视拍摄者，短短一个世纪便诞生出无数电影巨匠以及唱片巨头。好莱坞标志自1923年起矗立至今，因好莱坞电影的繁荣为世界所知，是美国最重要的文化象征之一。
由于山上是管制区域，闲杂人员不允许上山，因此人们只能从远处瞭望，想从近处观赏标志的话，也可前往Lake Hollywood Park周围。
观赏地点推荐
1. 格里菲斯天文台
格里菲斯天文台与好莱坞标志遥遥相对，距离较近，是拍照留念的最佳地点，除此之外也是鸟瞰洛杉矶全景的不二之选，黄昏时分人头攒动，只为欣赏整个洛杉矶在落日余晖笼罩下的壮丽景象。
2. 杜比剧院
如果在市区的好莱坞大道，可以选择杜比剧院的三层走廊远眺好莱坞标志，杜比剧院也是奥斯卡颁奖典礼的举办地，值得细细游览一番。->具体营业状态以当天开放情况为准。->每半小时会有一次导览参观，每次持续约半小时。->每半小时会有一次导览参观，每次持续约半小时。"
亨廷顿图书馆、艺术廊和植物园,洛杉矶,"1151 Oxford Rd, San Marino, CA 91108-1218",今日10:00开放,+1-626-4052100,介绍->开放时间->必看贴士,"亨廷顿图书馆是美国规模比较大的研究型图书馆之一，收藏有莎士比亚早期作品、华盛顿签署的文件、雪莱手稿等稀世珍品。艺术廊则主要展示英国肖像画和18世纪的法式家具。而有着世界园林博物馆之称的植物园，收藏有风格迥异的大大小小十多个园林，更是让人们大开眼界。集图书馆、艺术廊、植物园于一身，被赞誉为令人难忘的花园式博物馆。
“空降”的苏州园林
这里收藏有一座中国的苏州园林，名为流芳园。园中的一石一瓦都是从中国江南空运而来，并由中国苏州的工匠亲手打造。亨廷顿本人生前对东方园林情有独钟，园里的很多植物都源自中国，无一细节不让人惊叹。->全年 周一,周三-周日 10:00-17:00 周二；每日容量有限，建议提前预订；具体营业状态以当天开放情况为准；->1. 在画廊和花园有语言导览，可自行下载到手机内。
2. 室内禁止使用闪光灯和三脚架。
3. 园区内禁止野餐，亨廷顿餐厅提供简单美式餐点，玫瑰园茶馆提供英式茶点，流芳园则提供中式餐点与茶饮。->1. 在画廊和花园有语言导览，可自行下载到手机内。
2. 室内禁止使用闪光灯和三脚架。
3. 园区内禁止野餐，亨廷顿餐厅提供简单美式餐点，玫瑰园茶馆提供英式茶点，流芳园则提供中式餐点与茶饮。"
天使铁路,洛杉矶,"351 South Hill Street, Los Angeles, CA, 美国",今日06:45开放,+1-213-6261901,介绍->开放时间,天使铁路在美国加州洛杉矶市中，被称为世界上运营里程较短的铁路，全长为298 英尺（约 91 米），沿有坡度的山丘而建。->全年 06:45-22:00；每天早上 6 点 45 分至晚上 10 点开放，包括周末和节假日。
