names,places,addresses,times,teles,titles,descs
珍珠港,檀香山,"1 Arizona Memorial Place, Honolulu, Oahu, Hawaii, USA",明日07:00开放,,介绍->开放时间->优待政策->服务设施,"珍珠港位于夏威夷欧胡岛的西南部，是夏威夷较大的自然海港，三面环山，一面临海。然而，让珍珠港闻名遐迩的还是二战期间，日本海军对美国太平洋舰队的一次闻名的偷袭战——珍珠港事件。
如今美国把珍珠港定为爱国主义教育基地。


历史陈列室
进入珍珠港区先参观历史陈列馆，馆内图文并茂客观地写明发生在1941年12月7日震惊世界的珍珠港事件，有美日双方参战的舰艇、飞机、人员及伤亡情况的资料。
纪念馆
从历史陈列室出来后来到码头上船，前往漂浮在海中的亚利桑那战列舰纪念馆。需注意的是，由于周围是美国海军基地，开船后不能起立，不能喧哗，禁止拍照。几分钟后便来到亚利桑那战列舰纪念馆，这是一座鞍桥型白色船型建筑物，拱形顶部呈镂空状，它像骑马一样横跨在亚利桑那战列舰的遗骸上，与沉船形成十字架造型，寓意对死者的追悼。进入馆内，墙两侧镌刻着锦绣的花环，地上还插着美国的州旗，里面大理石墙上刻着牺牲的1000多名船员的名字，通道两侧向下俯看，可以见到沉船巨大的烟囱还有锈迹斑驳的桅杆，海面上还会不时飘起油花。不远处还有内华达号、俄克拉荷马号、加利福尼亚号的沉船标志。
密苏里号战舰纪念馆
从军舰左前舷登上军舰，参观各个房间、设备，还有船尾的飞机甲板。在军舰一个房间内见到一个玻璃柜，里面放着很多铭牌，是在此舰作战牺牲的军人身份的证明。登到较高处就是舰长作战指挥室和舵手操控室。->全年 07:00-17:00；具体营业状态以当天开放情况为准->儿童：4周岁（不含）以下，免费
补充说明：以上为景区内密苏里号战舰纪念馆的优待政策，仅供参考->轮椅租赁：不提供轮椅租借服务
卫生间：园区内设有卫生间
残障通道：珍珠港有对残疾人士提供专门服务，国家公园服务游骑兵将乐意为有特殊需求的客人提供帮助。"
火奴鲁鲁动物园,檀香山,"151 Kapahulu Ave, Honolulu, Oahu, HI 96815-4096",明日10:00开放（15:00停止入园）,+1 808-971-7171,介绍->开放时间->必看贴士,"火奴鲁鲁动物园是美国由国王捐献土地建成的动物园，坐落在火奴鲁鲁市卡皮欧拉尼女王公园内。在这里还可以学到相应的动物保护知识，所以很值得一游。
动物园特别设立了“儿童园”，专门提供一些温顺的小动物如羊羔，小鸡，小种马等让小朋友抚摸玩耍。动物园还专门备有儿童小推车供父母租用。->全年 10:00-16:00（15:00停止入园）；具体营业状态以当天开放情况为准->注意防晒防蚊虫。->注意防晒防蚊虫。"
亚特兰蒂斯号潜水艇,檀香山,"252 Paoa Pl, Honolulu, HI 96815, USA",明日07:30开放,+1-800-3810237,介绍->开放时间->优待政策->必看贴士,"亚特兰蒂斯号潜水艇是专门设计用于海底旅游的潜艇，可乘坐48名乘客，为大型观光艇。它位于威基基海滩外30至40米深的太平洋中，需坐摆渡船前往。
舱内有两排座椅是背靠背的，游客坐下后面对着舷窗。每个人面前都刚好有一扇透明舷窗，这样就可很轻松地观赏海底世界了。当艇仓门关闭后，服务人员会用英文告诉大家把面前的耳机带好，建议选择自已喜欢的语言频道。潜艇上共有两名工作人员，一名是驾驶员，一名是解说员。驾驶员全神贯注地开船，解说员则用流利的日语和英文做热情的解说。->全年 07:30-18:00；具体营业状态以当天开放情况为准->儿童：2周岁及以下，免费
补充说明：进出需爬梯子，不建议带婴儿和活动不便的客人参加->1. 为了保护水下生物，潜艇规定，照相时一律不能使用闪光灯。
2. 有晕船的乘客需事先服用晕船药。
3. 孩子的身高不可以低于0.9米。
4. 潜艇中的免费耳机解说有日语、西班牙语、中文和韩文，可自行选择。->1. 为了保护水下生物，潜艇规定，照相时一律不能使用闪光灯。
2. 有晕船的乘客需事先服用晕船药。
3. 孩子的身高不可以低于0.9米。
4. 潜艇中的免费耳机解说有日语、西班牙语、中文和韩文，可自行选择。"
桑迪海滩公园,檀香山,"Sandy Beach, Honolulu, HI 96825, USA",,+1-808-3738013,介绍->开放时间->必看贴士,"白沙滩位于欧胡岛，它是夏威夷排名前五位的知名海滩之一，因其沙细色白而得名。白沙滩虽然不是很大，却因“全美知名的滑浪中心”而出名。


它依山傍水，山青水碧，乳白色绵软的细沙配上湛蓝的天和碧绿的水非常美丽。你可以赤脚在沙滩上漫步，也可以在海滩上晒晒日光浴。更可以登上背后低矮的山巅，站在山顶，清新的空气，秀丽的风景，给人以强大的感官冲击。->具体营业状态以当天开放情况为准->1. 在海滩上需做好防晒措施。
2. 由于这里海浪较大，非专业冲浪者不建议下水。->1. 在海滩上需做好防晒措施。
2. 由于这里海浪较大，非专业冲浪者不建议下水。"
威基基海滩,檀香山,美国夏威夷檀香山,,,介绍->开放时间->必看贴士,"威基基海滩位于夏威夷檀香山市，是世界上很出名的海滩之一，也是知名的度假之地。其中很精彩的部分是从丽晶饭店到亚斯顿威基基海滨饭店之间的一段。
这里有细致洁白的沙滩，摇曳多姿的椰子树以及林立的高楼大厦，且这里的海水宁静开阔，喜欢热闹的，可以去位于喜来登酒店与威基基酒店之间的沙滩区。这里可以划船、冲浪和坐皮划艇。若是喜欢安静的，可以前往希尔顿酒店附近的沙滩区，可以去乘坐海边的亚特兰蒂斯号潜水艇，潜入36米深的海洋深处，欣赏美丽的暗礁。也可以在海滩上享受太阳浴。又或者在夕阳西下时沿着沙滩散步，欣赏落日的壮丽景象。->具体营业状态以当天开放情况为准->带上防晒用品，做好防晒工作。->带上防晒用品，做好防晒工作。"
恐龙湾,檀香山,"Hawaii Kai,Honolulu, HI",明日06:45开放,+1-808-927-7424,介绍->开放时间->必看贴士,"恐龙湾位于钻石头山的东侧，于1967年被宣布为海洋生物保护区和水下公园，这里的海水很浅，海面平静，很适合浮潜和游泳。
观看影片
电影主要讲了恐龙湾的形成，如何被当地土著人发现，以及恐龙湾名字的由来，告诉人们这里的鱼类只许看，不许触摸，不许喂食。
进入海滩
进入海滩，这里的沙子很细腻，海水很清，走在海中顶多也就齐腰深。可以在沙滩上玩沙子，也可以在水中游泳，更可以往海中走远点进行浮潜。越往海中，鱼儿越多，还能看到很多珊瑚礁，颜色美丽动人。
游客可以自带食物，在海中游玩好之后上岸，沿着山坡向上走一处草坪，草坪上有餐桌和饮用水管，可以在此享用美味的一顿自带午餐，眺望山坡下美丽湛蓝的海湾。->全年 周三-周日 06:45-16:00 周一-周二；具体营业状态以当天开放情况为准->1. 恐龙湾白天日照充足，非常晒，建议做好防护措施。
2. 建议提早前来，每天有限定人数，且来晚的话，仅仅排队买票进入海滩就要等待很长时间。
3. 沙滩上有出租浮潜用品，但因卫生问题，还是建议自己携带浮潜用品，不建议租用。->1. 恐龙湾白天日照充足，非常晒，建议做好防护措施。
2. 建议提早前来，每天有限定人数，且来晚的话，仅仅排队买票进入海滩就要等待很长时间。
3. 沙滩上有出租浮潜用品，但因卫生问题，还是建议自己携带浮潜用品，不建议租用。"
草帽岛,檀香山,"Mokoliʻi, Hawaii 96744, USA",,,介绍,"草帽岛是一个靠近古兰尼牧场的独立的小岛，由于它的形状很像中国古代人的草帽，故由此得名。草帽岛也被称之为斗笠岛，是一个鸟类保护区，因此，只能远观，不能靠近。
很多人来此都会在它对岸的海滩上远远地欣赏它，由于这一带的海水清澈，水面平静，因此也适合游泳和浮潜。但需要注意的是，这里没有正式的冲淋处。此外，你还可以看到这片海域有很多人冲浪。"
鲨鱼湾,檀香山,"59-711 Kamehameha Hwy, between Waimea Bay and the Banzai Pipeline, Pupukea, Oahu, HI 96712-9404",,+1-808-4628290,介绍->开放时间,鲨鱼岛位于美国夏威夷，是当地知名的冲浪潜水胜地。这里海水清澈、景色怡人，游客可以欣赏种类丰富的海洋生物。->具体营业状态以当天开放情况为准
都乐菠萝种植园,檀香山,"64-1550 Kamehameha Hwy, Wahiawa, HI 96786, USA",明日09:30开放（17:00停止入园）,+1-808-6218408,介绍->开放时间->必看贴士,"夏威夷的都乐菠萝种植园是一家有着150年历史的种植园，这家也是夏威夷较大的菠萝种植园。如今都乐几乎垄断了整个美国的菠萝和菠萝汁，它生产的菠萝几乎遍布美国各个城市的超市。
参观种植园有3种游览方式，观光小火车、热带植物园和种植园迷宫，3种游览方式是分别收费的，从不同的入口进入，也可以购买联票。
这里还有一个世界上非常大的室外植物迷宫，有着吉尼斯认证。在进入迷宫前先领取一张小卡片，卡片的一面是迷宫地图，反面是8个盖印章的格子。进入迷宫后，按照地图找到8个盖印章的地方，集齐印章就算成功。
走完迷宫，如果你对热带植物园感兴趣的话，不妨也可以参观一下。这里有很多热带的植物，有指示牌介绍植物。还有很多趣味搞笑的拍照牌，可以拍照合影。
接着当然来到种植园中的商店，在这里可以吃到美味的冰激凌。这里的冰激凌非常有特色，冰激凌制作过程中完全不加水，用的全部是菠萝，可以尝试下。->全年 09:30-17:30（17:00停止入园）；圣诞节关闭，具体营业状态以当天开放情况为准。->参观种植园需做好防晒措施，园内灌木丛较多，遮挡物不多，非常晒。->参观种植园需做好防晒措施，园内灌木丛较多，遮挡物不多，非常晒。"
夏威夷海洋公园,檀香山,"41-202 Kalanianaʻole Hwy, Waimanalo Beach, HI 96795, USA",明日10:00开放,+1-808-259-2500,介绍->开放时间->优待政策->服务设施,"夏威夷海洋生物公园坐落于夏威夷州欧胡岛的恐龙湾，它既是一个海洋公园，也是夏威夷重要的鸟类保护区，更是知名的水族馆，于1964年开园。因多种多样的动物表演和娱乐活动而广受游客欢迎。
夏威夷海洋生物公园内的海洋生物多达2000多只，既有室内的水族馆，又有临海而建的露天场馆，不仅有千奇百怪的鱼类和热带浅水珊瑚礁，更有濒临灭绝的夏威夷僧海豹和绿海龟，还能欣赏笨笨的企鹅。
海洋生物公园分为六大部分，即夏威夷环礁水族馆、夏威夷海洋剧院、企鹅栖息地、海豚湾表演、鸟类保护区、夏威夷僧海豹栖息地，其中鸟类保护区内生活有小军舰鸟、鲣鸟、海鸥、信天翁等，大部分都是因为受伤来此的。夏威夷海洋生物公园的一大特色就是游客可以同海豚、海狮一起游泳，观看精彩绝伦的海豚、企鹅、海狮表演，在水族馆中畅游并且喂食海龟，这样可以拉近游客同海洋生物的距离，培养感情。
夏威夷海洋生物公园是游客们不容错过的景点。夏威夷海洋生物公园为游客创造了独特的体验，汇集了娱乐，教育和互动等因素。对于很多的参观者而言，与夏威夷海洋生物公园的海豚，海豚队列和海狮等一起游泳是他们梦寐以求的事情。在夏威夷海洋生物公园，游客可以探索一系列的海洋生物，了解他们的生活习性。->全年 10:00-16:00；Aloa Kai Lu'au：下午 5:00 至晚上 8:30（周六除外），具体营业状态以当天开放情况为准；->补充说明：1、免费政策：2周岁及以下儿童免费，需由至少1名成人陪同购票入园。2、优惠政策：3-12周岁的儿童请选择儿童选项预订。3、免责条款：以上信息仅供参考，具体信息请以景点当天披露为准。->行李寄存：景区提供储物柜，3美元起。
景区地图：景区地图：https://www.sealifeparkhawaii.com/things-to-do/park-map
餐厅：景区设有5家餐厅，提供各种快餐和主食，您可以参照官网信息，了解更多内容：https://www.sealifeparkhawaii.com/where-to-eat
纪念品商店：景区设有纪念品商店，您可以参照官网了解种类、价位等信息：https://www.sealifeparkhawaii.com/things-to-do/shopping"
