names,places,addresses,times,teles,titles,descs
渔人码头,旧金山,"Fisherman's Wharf, San Francisco, CA, USA",,+1 415-673-3530,介绍->开放时间->必看贴士,"渔人码头的名号，在旧金山可谓是家喻户晓。从吉拉德里广场开始一直延伸到35号码头的区域，可以看到热闹的39号码头的各色商店、餐厅、街头表演，也可以远眺远方欣赏金门大桥、海湾桥的各色风景。1.味蕾挑战来到海边，怎能不吃海鲜。更别提渔人码头以前还是以渔业而出名的，当地的邓杰内斯蟹和蛤蛎巧达汤皆是不可错过的美食，不怕吃不到，就怕肚子不够大。2.购物天堂对于热爱购物的小伙伴，渔人码头不仅能够看到各种特色商品，还可以买到富有当地特色的纪念品。3.休闲观赏39号码头可以看到众多的海狮懒洋洋地躺在木筏上晒太阳睡懒觉哦。4.周边景点渔人码头附近还有机械博物馆、唐人街、旧金山海洋国家历史公园、九曲花街等热门景点，足够安心游玩一整天。->具体营业状态以当天开放情况为准。->1. 自驾的朋友可以在39号码头对面的停车楼领宣传图册，并在渔人码头2层的游客中心兑换2小时免费停车券。
2. 每年11月到次年6月是品尝海鲜的适宜季节，但是切记：海鲜虽好，但不宜暴饮暴食。->1. 自驾的朋友可以在39号码头对面的停车楼领宣传图册，并在渔人码头2层的游客中心兑换2小时免费停车券。
2. 每年11月到次年6月是品尝海鲜的适宜季节，但是切记：海鲜虽好，但不宜暴饮暴食。"
九曲花街,旧金山,"Lombard St, San Francisco, CA, USA",,+1-415-3912000,介绍->开放时间->必看贴士,"九曲花街位于旧金山伦巴底街上，是横穿横贯Hyde街和Leavenworth街之间的一小段，因其弯弯曲曲的8个转弯而得名。40度的倾斜角度，对于驾驶者的车技完全是逆天的考验。整条路面完全由砖铺设而成，道路两旁种满了各色的鲜花植物，一年四季都可以看到不同的景色。->全年 全天开放；具体营业状态以当天开放情况为准->1. 九曲花街路面并不宽敞，目前只能是单向通行，由Hyde街驶向Leavenworth街的方向。
2. 九曲花街的地势和道路比较复杂，交通局规定车辆须沿着花坛行驶，车速需降至5英里以下，不得破坏花坛。
3. 对于驾车水平有限的朋友，Leavenworth St可以免费的短暂停车，大家可以步行游览。->1. 九曲花街路面并不宽敞，目前只能是单向通行，由Hyde街驶向Leavenworth街的方向。
2. 九曲花街的地势和道路比较复杂，交通局规定车辆须沿着花坛行驶，车速需降至5英里以下，不得破坏花坛。
3. 对于驾车水平有限的朋友，Leavenworth St可以免费的短暂停车，大家可以步行游览。"
恶魔岛,旧金山,加利福尼亚州旧金山 94133,今日09:00开放,+1-415-5614900,介绍->开放时间->优待政策->服务设施->必看贴士,"该岛位于旧金山渔人码头的正北方向，登岛参观需要从旧金山渔人码头的33号码头乘坐游船。登岛之后，会有专人在岸边讲解岛上的守则。在岛上，你会看到很多残缺不全的房子和石头墙，其中一座已经废弃的观望台，曾是美国西海岸较早的灯塔。
1. 找寻电影的痕迹
亚卡拉监狱曾经关押过很多有名的重刑犯，许多电影都是根据狱中的真实人物改编拍摄。哈利·波特系列电影中的“魔法监狱阿兹卡班”也借鉴了亚卡拉监狱作为设计原型，大受好评的电影《勇闯夺命岛》也就在此取景拍摄。
2. 参观亚卡拉监狱
位于岛中央的亚卡拉监狱是岛上主要的也是有名的建筑。现在整座监狱已经废弃，完全供游客参观。进入监狱之后，只需顺着指标由坡道往上爬就可以，期间会钻过一条砖砌而覆满青苔的隧道来到昔日的牢房区。监狱一共有三层楼，每层楼都有小而阴暗的牢房，中心走廊依次是图书室、理发部、厨房和餐厅，淋浴间设在另一层。但是目前大多数的牢房都被封闭禁止参观，只有几间牢房被改成了展览室、商店和放映室。在放映室中每天都会循环播放着一部长约10分钟的影片来帮助大家了解此岛的前世今生。
3. 邂逅珍贵海鸟
岛上还聚集了大量鹈鹕、夜苍鹭、西部海鸥等珍贵的野生动物。所以此岛也常被称作“鹈鹕岛”，现已发展成了野生动物的庇护所。->全年 周二-周六 09:00-21:30 周一,周日 09:00-18:30；元旦 2024 年 1 月 1 日 关闭 小马丁·路德·金诞辰 2024 年 1 月 15 日 上午 9:00 至下午 6:30 华盛顿诞辰 2024 年 2 月 19 日 上午 9:00 至下午 6:30 独立日 2023 年 7 月 4 日 上午 9:00 至晚上 9:30 劳动节 2023 年 9 月 4 日 上午 9:00 至下午 6:30 哥伦布日 2023 年 10 月 9 日 上午 9:00 至下午 6:30 退伍军人节 2023 年 11 月 11 日 上午 9:00 至晚上 9:30 感恩节 2023 年 11 月 23 日 关闭 圣诞节 2023 年 12 月 25 日 关闭->儿童：4周岁及以下，免费
补充说明：在不超过游轮客容量的前提下，可由至少一名付费成人陪同免费参与行程，请自行在出发地点与工作人员兑换免费儿童船票->停车场：【Candlestick R.V. Park】参考价格：具体请查询官网；地址：650 Gilman Ave, San Francisco, CA 94124; 800.888.2267；库位：具体请查询官网；https://www.alcatrazcruises.com/plan-your-trip/parking/请注意，Pier 33不设停车场。虽然附近的商业停车场有超过3,000个停车位，但Alcatraz Cruises强烈建议您乘坐公共交通工具或安排在Pier 33 Alcatraz Landing下车。；【San Francisco R.V. Resort】参考价格：具体请查询官网；地址：700 Palmetto Ave, Pacifica, CA 94044; 888.841.5636；库位：具体请查询官网；【Treasure Island R.V. Park】参考价格：具体请查询官网；地址：1700 El Camino Real, South San Francisco, CA 94080; 650.994.3266；库位：具体请查询官网
景区讲解：周二、周三8:45-18:15,周一、周四-周日8:45-20:30。感恩节，圣诞节和元旦关闭。时间因季节而异，详情以景区公告为准。Cellhouse音频导览有荷兰语，英语，法语，德语，意大利语，日语，韩语，普通话，葡萄牙语，俄语和西班牙语。请注意：仅在恶魔岛一日游提供音频旅游可以退款。请咨询Cellhouse入口处获取退款信息。Alcatraz夜游或新的Behind The Scenes Tour不可退款。Alcatraz Cruises Ticketbooth或中央预订办公室不可退款。->1. 购买游船船票需要提前预约，至少提前3周时间预约，购票时一定要携带护照。
2. 在购买船票时可以附加耳机费，登岛后凭票领取耳机，也可以在岛上直接付款领取耳机，耳机里面录有全岛的景点介绍，耳机费用根据不同时节而做调整。->1. 购买游船船票需要提前预约，至少提前3周时间预约，购票时一定要携带护照。
2. 在购买船票时可以附加耳机费，登岛后凭票领取耳机，也可以在岛上直接付款领取耳机，耳机里面录有全岛的景点介绍，耳机费用根据不同时节而做调整。"
金门公园,旧金山,"San Francisco, CA, USA",,+1-415-8312700,介绍->开放时间,金门公园位于旧金山以南，是旧金山大的城市绿地公园。开放式的公园建设，差不多贯穿了整个旧金山市区53条街道。金门公园由众多的步行道和各色的小公园组成，这些小公园有的以花园造景闻名，有的则以池水之美而取胜。连接着各区的幽幽曲径在绿丛间迂回穿梭，使得金门公园与纽约中央公园一同成为美国东西海岸两大具代表性的绿地。1.可以自驾的公园如果你脚力有限，公园还特地开辟了汽车道，即便是自驾也可以游览的公园。2.温室花房公园内有许多的区域，其中的当属一座古老的白色建筑——温室花房。在温室花房中，不仅能看到各种植物和鲜花还能参观蝴蝶养育室，近距离的观赏美丽的蝴蝶，如果够幸运还有机会看到毛毛虫破茧成蝶的过程哦。3.日本茶园除了温室花房外，公园内还有一座模仿日式风格庭院的日本茶园，可以边赏美丽的景色边体验传统的日本茶道。4.休闲娱乐金门广场有各种收费的娱乐项目可以选择：溜冰、单刀旱冰、儿童自行车、山地自行车、双人自行车、飞盘高尔夫。具体价格可能会略有变化，以官网为准。5.附近景点在公园的东北部还有加州科学博物馆、旧金山亚洲艺术博物馆以及笛洋美术馆等博物馆，如果有空不妨一起参观游览。->全年 全天开放；具体营业状态以当天开放情况为准
加州科学博物馆,旧金山,"55 Music Concourse Dr San Francisco, CA 94118",今日09:30开放,+1-415-3798000,介绍->开放时间->优待政策->服务设施,"加州科学博物馆创立于1853年，是全美第一座综括海陆空生物，融合教育、展览、研究于一体的自然博物馆，也是全球TOP10自然历史博物馆与国际领先的现代自然科学研究中心。1.博物馆组成馆内设有斯丹哈特水族馆、世界上大的全数位天文馆莫瑞森天文馆、金宝自然史美术馆和一座热带雨林馆。在天文馆可以体验震撼人心的宇宙之旅，在水族馆可以探索2000多种鱼类生活的水底珊瑚礁世界。这里还居住着南非企鹅、白化短吻鳄、亚马逊河硕大的鲶鱼、五彩缤纷的蝴蝶与鹦鹉，还有一个全世界大的会呼吸的生态活屋顶。2.珍藏展览馆内有数百万件的典藏品，同时还进行着数十个不同领域的研究工作。透过玻璃隔间可观看正在工作的科学家，有问题甚至还可在二楼的自然科学中心直接向科学家求解。->全年 周一-周六 09:30-17:00 周日 11:00-17:00->儿童：2周岁及以下（必须至少有1名成人购票陪同进入），免费
未成年人：3周岁-17周岁，优惠
老人：65周岁及以上，优惠->停车场：【景区停车场】参考价格：平日5美元/小时，周末6美元/小时;下午5:30后收取17美元；地址：入口位于10th上的Fulton和MLK, Jr. 上的Music Concourse；库位：请参照停车场提示；开放时间：周五至周三：上午7点至下午7点周四：上午7点至晚上11点更多信息：https://www.calacademy.org/getting-here
餐厅：景区设有两家餐厅Academy Café周一至周六：上午9:30至下午5:00周日：上午10点至下午5点（午餐：上午11点至下午3点30分）星期四：下午6点到10点（在NightLife期间）The Terrace Restaurant周一和周五：上午11点至下午2点30分周六至周日：上午11点至下午3:30您可访问官网了解更多菜品、价位等信息：https://www.calacademy.org/dining
纪念品商店：景区设有纪念品商店，您可登录官网了解商品种类、价格等信息：https://store.calacademy.org/"
旧金山铛铛车,旧金山,旧金山市中心,今日10:00开放,+1 415 701 2311,介绍->开放时间,"铛铛车是旧金山的建筑之一，由于旧金山由四十二座山丘组成，市内陡峭的地形使铛铛车不但在十九世纪末，为市区不可或缺的大众运输工具。也仍为二十世纪末游客观光的热门景点及交通工具。
当当车从1873年开始营运直至今天，是世界上的一个一直保持公交营运的有轨电缆车。据说当年因为旧金山道路过于陡峭，马车经常出现车祸。目睹惨剧的工程师安德鲁创建了这样的有轨电缆车。这种电缆车和其他城市的天空中蜘蛛网的那种电车不同。它的轨道和缆绳是埋在地上的，是靠缆绳拉动车厢运动的。->全年 10:00-18:00"
旧金山艺术宫,旧金山,"3601 Lyon St, San Francisco, CA 94123, USA",今日10:00开放,+1-415-8861374,介绍->开放时间->必看贴士,"旧金山艺术宫始建于1915年，原本是为了巴拿马“太平洋万国博览会”所盖。直到1962年知名德裔建筑师梅贝克对其重新进行设计装修，才使其焕发青春美丽。
1. 休闲好去处
如今，旧金山艺术宫成了当地人假日休闲的好去处。天气晴朗的时候，在艺术宫门前，经常可以看到天鹅和水鸭结伴在水塘中戏水、孩子们在空地上奔跑。
2. 摄影师天地
改建后的这座艺术宫，沿袭了古典精雕细琢的风格，虽然面积不是很大，但因其精美的外观，依然吸引了大批摄影爱好者的到来。艺术宫内，每根玫瑰红的石柱上都站立着低头垂泪的仙女雕塑，她们用泪水浇灌藤蔓，期望藤蔓茂盛生长，覆盖她们的身体。在这里，一些注重细节的摄影师常常在一处雕塑前停留很久，更有的为了拍摄圆顶内部的精美图案，卧倒在地。
3. 精彩演出
在艺术宫后面的艺术宫剧院，会定期举办一些演出，很值得观赏。->全年 周二-周日 10:00-17:00 周一->艺术宫停车虽然免费，但是门口的停车位比较少，可以停在艺术宫右边街道上的停车位。->艺术宫停车虽然免费，但是门口的停车位比较少，可以停在艺术宫右边街道上的停车位。"
联合广场,旧金山,"333 Post St, San Francisco, CA 94108, USA",,+1 415-781-4456,介绍->开放时间->必看贴士,"美国旧金山联合广场因曾举办过一系列有关联邦统一的会议，所以后来被命名为联合广场。广场中央圆柱顶端的胜利女神雕像，是为了纪念在美西战争中在马尼拉湾得胜的海军上将杜威(Dewey)而建立的。


1. 交通便捷


现如今，联合广场已经成为旧金山热闹的地区之一。除了Powell-Mason和Powell-Hyde两线电缆穿过广场以外，各路公交线均在广场附近设立停靠点。


2. 休闲娱乐与购物推荐


广场周围种满了棕榈、紫杉和鲜花，营造了浪漫而愉悦的氛围。广场常举办画展、跳蚤市场等各项活动，再加上周围商场林立，名店云集。


品牌旗舰店和商场的推荐，肯定要数其中就是梅西百货了，任何品牌都可以找到。如果在梅西百货找不到你想要的品牌，在附近街区小店也基本能够找到。除了梅西百货，蒂凡尼大厦也非常瞩目。->全年 全天开放->联合广场附近的商店很多都只营业到晚上7点钟，建议白天来逛更加适合。->联合广场附近的商店很多都只营业到晚上7点钟，建议白天来逛更加适合。"
旧金山现代艺术博物馆,旧金山,"151 3rd St, San Francisco, CA 94103, USA",今日11:00开放,+1 415-357-4000,介绍->开放时间->优待政策,"旧金山现代艺术博物馆是旧金山市标志性旅游名胜，位于南市场街区(SoMA)，距工会广场仅几步之遥， 还与莫斯科恩会展中心、著名的缆车、湾区捷运交通系统、市区公交站， 以及数不清的酒店、餐馆和商店相邻。
这是一个令人放松休息的场所，Sightglass咖啡馆位于三层，供应手工制作咖啡和唯美糕点。在底层的In Situ餐厅，由米其林三星获奖者Corey Lee主厨与来自全世界各地的80多位厨师为食客提供不同国际风味的精致餐饮体验。而位于五层的Cafe 5餐厅，非常适宜于家庭聚餐，属加利福尼亚融合式菜肴风格，坐在透明的餐厅内，雕塑花园尽收眼底。餐厅供应午餐盒饭，但需提前预订。
博物馆还提供方便的巴士下车区、公共活动区域、免费无线上网、户外花园和观景露台，从露台可观赏到旧金山令人惊叹的美景和大型的植物绿化墙。游客还可在馆内的两个商场，以及旧金山国际机场里的现代艺术博物馆商场进行购物。->全年 周一-周二,周五-周日 11:00-17:00 周四 13:00-20:00 周三；具体营业状态以当天开放情况为准->儿童：18周岁及以下青少年和儿童，免费"
旧金山唐人街,旧金山,"Chinatown, San Francisco, CA, USA",,+1-888-2123203,介绍->开放时间,"在旧金山唐人街，随处可见的飞檐画壁，琼楼玉宇，中文牌匾，让人完全没有身处他乡的陌生感。
1. 主要街道
唐人街内有两条主要街道：一条是都板街，另一条是市德顿街，数条无轨电车及公共汽车路线皆从该街经过。预计2019年启用的旧金山轻轨T线延伸段—华埠站也设于市德顿街地下，这里也将成为服务旧金山唐人街的重要轨道车站。
2. 传统节日
唐人街依然保留着过农历中国新年的传统。每年的这个时候，唐人街上就会搭起粤剧戏台，店铺也开始兜售各种年货，例如福字、春联等。街边是烧腊店、杂货铺和层层霓虹，邻里间大声唠着家常，温馨淳朴。如果恰巧新年在旧金山的话，不妨来唐人街感受一下，没准恍惚间就会有种回到了家乡的感觉。->具体营业状态以当天开放情况为准"
