names,places,addresses,times,teles,titles,descs
阿斯旺水坝,阿斯旺,"Manteqet as Sad Al Aali, Qism Aswan, Aswan Governorate 1230952",,,介绍->开放时间->必看贴士,阿斯旺大坝位于埃及开罗以南900公里的尼罗河畔，弧形拱桥式的大坝高111米，高坝出平湖，大坝用的石料要比胡夫金字塔多17倍，下底宽180米，顶部宽40米，长3830米，当初建成时则形成了纳赛尔湖。站在大坝边，远眺浩瀚飘渺的纳赛尔水库湖光山色，白鹭像在西塞山前群飞、渔船点点、波光粼粼。大坝两侧除了无边的水面外，还有很多水利设施，这样工业化的场面在埃及是不多见的。从主坝向上游慢慢走，可以看到右边是紧急溢洪道，左边则是大坝规模宏伟的发电站。低洼之处由低而高的层层褐土台阶、岸边的垒垒积石、堆堆黄沙都留下了当年工程施工时的历史印记。->具体营业状态以当天开放情况为准->拍照时一定要注意在指定区域内拍摄，不要进入禁区，不要拍摄禁区。->拍照时一定要注意在指定区域内拍摄，不要进入禁区，不要拍摄禁区。
努比亚博物馆,阿斯旺,"Al Fanadek, Aswan",09:00-17:00开放,+20-97-2484133,介绍->开放时间->必看贴士,1997年开幕的博物馆，介绍着因建设水坝而遭水淹没的努比亚地区历史以及艺术、文化等。近代的努比亚风格，建筑飘逸着洗练气息，广大的庭院装备良好，也可参观到典型的努比亚房舍。->全年 09:00-17:00；具体营业状态以当天开放情况为准->博物馆不允许拍照->博物馆不允许拍照
康翁波神庙,阿斯旺,"Nagoa Ash Shatb, Markaz Kom Ombo, Aswan Governorate, Egypt",07:00-21:00开放,+20-973-512964,介绍->开放时间,从阿斯旺乘一小时的车，就可以到达康翁波神庙，Kom Ombo在古埃及语中意为“金城”。它位于尼罗河边的一座小山丘上，建造于托勒密王朝。和别的神庙一样，它也有高大的石柱和因残破而显得苍凉的庙殿，但与众不同的是，它有两个大门。一个大门是专为鹰神荷露斯（Haroeris）所建的，另一个是专为鳄鱼神（Sobek）所建，因此康翁波神庙又被称为“双神殿”。康翁波神庙附近还有一个爱德富鹰庙，参观完康翁波神庙后可以再去那里看看。从阿斯旺乘帆船（Felucca）或邮轮沿尼罗河游览，到康翁波（KomOmbo）下船，参观康翁波神庙，然后前往卢克索，途经伊德夫（Edfu），顺道游览荷露斯神庙。->全年 07:00-21:00；具体营业状态以当天开放情况为准
大象岛,阿斯旺,"Across the Nile from Aswan | Two parts to this Island, Aswan, Egypt",,+20-100-0317264,介绍->开放时间,大象岛是位于尼罗河中的岛屿，是埃及非常古老的地区之一，岛上还有出土的器具是属于史前时代的。位于尼罗河一个大瀑布附近，是埃及与苏丹的边界，被称为“大象”有几个因素，一是过去是重要的象牙交易地区，一是河岸边的巨大鹅卵石远看很像躺著晒太阳的大象。->全年 全天开放
阿斯旺火车站,阿斯旺,Saad Zaghloul,,,介绍,阿斯旺火车站是阿斯旺的主要交通枢纽，火车站候车大厅从远处看，颇有古代埃及建筑的特色，货运和客运列车繁忙地从这里开往北部的诸多城市。
阿斯旺博物馆,阿斯旺,"Aswan Museum, Aswan",09:00-19:00开放,+20-97-2313628 ‎,介绍->开放时间,位于大象岛上，展示着阿斯旺和努比亚地区的挖掘物。可看到的有饰有黄金的羊木乃伊，由此可了解到这个地方信仰库努姆神的过往兴盛状况。其他也有鲜艳彩绘的神官木乃伊棺橔等，有些保存状况非常良好。另外，面对博物馆右手边有新建的附属建筑，展示着托勒密王朝时代的硬币以及浮雕等遗物。->全年 09:00-19:00；具体开放时间以景区现场公示为准。
卡拉布萨神庙,阿斯旺,"Kalabsha Temple, Qism Aswan, Aswan Governorate, Egypt",8:00-16:00开放,,介绍->开放时间,这座神庙地处阿斯旺以南50公里处的小镇上，建于托勒密王朝的晚期阶段，与古罗马帝国奥古斯都统治时期竣工。神庙为纪念努比亚神曼杜利斯而建。游客可以沿着壮观的石子路，从湖岸走向神庙的第一个塔门，随后穿过有柱廊的庭院，之后是一个由 8 跟柱子支撑的大厅。卡拉布萨神庙同一些纪念碑一起于1970年被从努比亚移至目前的地点。如今矗立在景色优美的纳赛尔湖畔的还有同时搬来的乘凉厅和两个顶有双头鹰的大柱子，。不远处的小山深处还有另一处表明拉姆西斯二世军事能力的建筑物。贝特·瓦利庆祝他战胜努比亚人、埃塞俄比亚人、亚洲人和利比亚人。庙里那些五光十色的景象代表拉姆西斯二世对神的供奉。->全年 8:00-16:00
阿嘎可汗王陵,阿斯旺,"3VQH+7GV, Sheyakhah Oula, Qism Aswan, Aswan Governorate, Egypt",06:00-17:00开放,+20 115 300 4525,介绍->开放时间,阿嘎可汗王陵位于尼罗河西岸，从阿斯旺城乘坐双桅船可以到达。这里是供游客免费参观的。这里是阿嘎可汗生前居住的别墅，1957年他去世后就被安葬在别墅上面的圆顶陵墓中。在白色的大理石墓上刻有精美的图案。->全年 06:00-17:00
阿斯旺植物园区,阿斯旺,象岛的西边,08:00-17:00开放,+20 112 000 1871,介绍->开放时间,植物园地处象岛的西边，一个以前被称作柯钦纳岛的地方。植物园的建立一切都要归功于原英国驻埃及总督、军队首领柯钦纳勋爵，他非常喜欢植物，因此在这座岛上种植了许多来自远东、非洲等地的植物。渐渐地，整座岛被种满植物，也变成了一个巨大的植物园。游客可以在这里散步，呼吸新鲜的空气，远离城市的喧嚣。->全年 08:00-17:00
底比斯古城及其墓地,阿斯旺,Egypt,,,介绍,这是一座令人叹为观止的古老遗迹，它拥有古老的神庙、壮观的石雕人物，这些古迹见证了这一地区漫长而辉煌的历史。
