names,places,addresses,times,teles,titles,descs
Petite Anse,马埃岛,贝拉扎尔区马埃岛 塞舌尔,,,开放时间,全年 全天开放；具体营业状态以当天开放情况为准
Anse Major,马埃岛,"Danzil | Bel Ombre, Mahe Island, Seychelles",,,景点介绍,
Anse Takamaka Beach,马埃岛,"Mahe Island, Seychelles",,,开放时间,全年 全天开放；具体营业状态以当天开放情况为准
Copolia Trail,马埃岛,Seychelles,08:00-16:00开放,+248-422 5114,开放时间,全年 08:00-16:00；具体营业状态以当天开放情况为准
谢赫·穆罕默德·本·哈里法清真...,马埃岛,"Rue De La Poudrière, Victoria, Mahe Island",,,介绍->开放时间,该地是隐匿在维多利亚市区的一座小巧的寺庙，是信徒们做礼拜的地方。->全年 全天开放；外观全天开放
联合农场,马埃岛,"L'Union Estate Farm, La Digue Island",06:00-18:00开放,+248 4 234 240,介绍->开放时间,联合农场位于拉迪格岛西部中段，帕拉斯小镇以南。你可以来此参观农场里的椰子油提取活动。此外，你还可以欣赏到海边红色屋顶的度假村与停靠在岸边的传统古船遥相呼应，可以在高高的椰子树下骑自行车，更可以在农场里骑马。->全年 06:00-18:00
Dive Resort Seychelles,马埃岛,"维多利亚, 塞舌尔",,,景点介绍,
Dive Seychelles Underwater Cen...,马埃岛,"博瓦隆, 塞舌尔",08:30-17:00开放,+248-4-247165,开放时间,全年 08:30-17:00；具体营业状态以当天开放情况为准
Trek Divers Seychelles,马埃岛,"维多利亚, 塞舌尔",,,景点介绍,
圣公会教堂,马埃岛,"Albert St, Victoria, Mahe Island",,+248-4-323879,介绍->开放时间,圣公会教堂位于维多利亚市中心的首要位置，离塞舌尔邮政局不远。教堂地处路口，又背靠山，雨后会在教堂后面升起一股雾气，非常的仙。平日里，教堂周围种植着棕榈树和一些花卉，使得教堂在阳光下非常漂亮。->白天开放
